date,pjm_pv_jeremy_scaled_3_28
39150.37,0.676474083
39150.42,0.829211469
39150.46,0.92281151
39150.5,0.956679076
39150.54,0.934863436
39150.58,0.865964774
39150.62,0.734527768
39150.67,0.534243027
39150.71,0.263350756
39150.75,0.008506071
39150.79,0
39150.83,0
39150.87,0
39150.92,0
39150.96,0
39151,0
39151.04,0
39151.08,0
39151.12,0
39151.17,0
39151.21,0
39151.25,0
39151.29,0.039624575
39151.33,0.237054706
39151.37,0.344764511
39151.42,0.448703057
39151.46,0.610058307
39151.5,0.606159318
39151.54,0.615748677
39151.58,0.554961286
39151.62,0.45917559
39151.67,0.308849824
39151.71,0.163139692
39151.75,0.005504082
39151.79,0
39151.83,0
39151.87,0
39151.92,0
39151.96,0
39152,0
39152.04,0
39152.08,0
39152.12,0
39152.17,0
39152.21,0
39152.25,0.128272063
39152.29,0.428475405
39152.33,0.662030081
39152.37,0.803363267
39152.42,0.883972238
39152.46,0.851155531
39152.5,0.89831111
39152.54,0.83483524
39152.58,0.714567953
39152.62,0.527823433
39152.67,0.252574058
39152.71,0.010825725
39152.75,0
39152.79,0
39152.83,0
39152.87,0
39152.92,0
39152.96,0
39153,0
39153.04,0
39153.08,0
39153.12,0
39153.17,0
39153.21,0
39153.25,0.133126188
39153.29,0.422025187
39153.33,0.610222432
39153.37,0.699514024
39153.42,0.783170214
39153.46,0.781254703
39153.5,0.757016314
39153.54,0.598947328
39153.58,0.541748124
39153.62,0.391659367
39153.67,0.170886757
39153.71,0.005545201
39153.75,0
39153.79,0
39153.83,0
39153.87,0
39153.92,0
39153.96,0
39154,0
39154.04,0
39154.08,0
39154.12,0
39154.17,0
39154.21,0
39154.25,0.069360753
39154.29,0.196302528
39154.33,0.388743179
39154.37,0.559302389
39154.42,0.72074777
39154.46,0.687978384
39154.5,0.706115911
39154.54,0.641309888
39154.58,0.577241465
39154.62,0.386039265
39154.67,0.190269031
39154.71,0.009518089
39154.75,0
39154.79,0
39154.83,0
39154.87,0
39154.92,0
39154.96,0
39155,0
39155.04,0
39155.08,0
39155.12,0
39155.17,0
39155.21,0
39155.25,0.052388166
39155.29,0.219830807
39155.33,0.399513316
39155.37,0.533513225
39155.42,0.537202141
39155.46,0.537979046
39155.5,0.577542615
39155.54,0.445088305
39155.58,0.419528736
39155.62,0.172696205
39155.67,0.091441091
39155.71,0.006180326
39155.75,0
39155.79,0
39155.83,0
39155.87,0
39155.92,0
39155.96,0
39156,0
39156.04,0
39156.08,0
39156.12,0
39156.17,0
39156.21,0
39156.25,0.061418383
39156.29,0.222785754
39156.33,0.273956311
39156.37,0.324730877
39156.42,0.182042092
39156.46,0.295544225
39156.5,0.311566862
39156.54,0.313112069
39156.58,0.237019034
39156.62,0.116682371
39156.67,0.048015246
39156.71,0.003378575
39156.75,0
39156.79,0
39156.83,0
39156.87,0
39156.92,0
39156.96,0
39157,0
39157.04,0
39157.08,0
39157.12,0
39157.17,0
39157.21,0
39157.25,0.007293491
39157.29,0.037714905
39157.33,0.069751701
39157.37,0.102881125
39157.42,0.126589839
39157.46,0.148573687
39157.5,0.153595892
39157.54,0.135484466
39157.58,0.098119573
39157.62,0.055378808
39157.67,0.024050386
39157.71,0.001014984
39157.75,0
39157.79,0
39157.83,0
39157.87,0
39157.92,0
39157.96,0
39158,0
39158.04,0
39158.08,0
39158.12,0
39158.17,0
39158.21,0
39158.25,0.127338615
39158.29,0.358712469
39158.33,0.491389889
39158.37,0.63908576
39158.42,0.59573659
39158.46,0.593573599
39158.5,0.515303561
39158.54,0.519933855
39158.58,0.356104853
39158.62,0.304958485
39158.67,0.147218415
39158.71,0.019475581
39158.75,0
39158.79,0
39158.83,0
39158.87,0
39158.92,0
39158.96,0
39159,0
39159.04,0
39159.08,0
39159.12,0
39159.17,0
39159.21,0
39159.25,0.182647109
39159.29,0.49065344
39159.33,0.731944223
39159.37,0.887035207
39159.42,0.943951911
39159.46,0.952470896
39159.5,0.975054498
39159.54,0.859905226
39159.58,0.772859233
39159.62,0.559547046
39159.67,0.295726498
39159.71,0.035985233
39159.75,0
39159.79,0
39159.83,0
39159.87,0
39159.92,0
39159.96,0
39160,0
39160.04,0
39160.08,0
39160.12,0
39160.17,0
39160.21,0
39160.25,0.167590469
39160.29,0.421727624
39160.33,0.638576123
39160.37,0.758111758
39160.42,0.810944915
39160.46,0.766346243
39160.5,0.642610478
39160.54,0.592908886
39160.58,0.386990255
39160.62,0.18171265
39160.67,0.080125209
39160.71,0.006793844
39160.75,0
39160.79,0
39160.83,0
39160.87,0
39160.92,0
39160.96,0
39161,0
39161.04,0
39161.08,0
39161.12,0
39161.17,0
39161.21,0
39161.25,0.143054381
39161.29,0.415210359
39161.33,0.582279148
39161.37,0.805186711
39161.42,0.867421746
39161.46,0.928755431
39161.5,0.915020928
39161.54,0.856506157
39161.58,0.740292461
39161.62,0.553234275
39161.67,0.296121688
39161.71,0.035620683
39161.75,0
39161.79,0
39161.83,0
39161.87,0
39161.92,0
39161.96,0
39162,0
39162.04,0
39162.08,0
39162.12,0
39162.17,0
39162.21,0
39162.25,0.140764677
39162.29,0.307987774
39162.33,0.530732188
39162.37,0.668172707
39162.42,0.653621922
39162.46,0.660713605
39162.5,0.482253234
39162.54,0.420349519
39162.58,0.200729799
39162.62,0.075468646
39162.67,0.104650524
39162.71,0.015554999
39162.75,0
39162.79,0
39162.83,0
39162.87,0
39162.92,0
39162.96,0
39163,0
39163.04,0
39163.08,0
39163.12,0
39163.17,0
39163.21,0
39163.25,0.085202796
39163.29,0.108513999
39163.33,0.299901931
39163.37,0.564561238
39163.42,0.738355494
39163.46,0.739999944
39163.5,0.750977178
39163.54,0.652003049
39163.58,0.471173154
39163.62,0.242625509
39163.67,0.101372503
39163.71,0.020685186
39163.75,0
39163.79,0
39163.83,0
39163.87,0
39163.92,0
39163.96,0
39164,0
39164.04,0
39164.08,0
39164.12,0
39164.17,0
39164.21,0
39164.25,0.064357704
39164.29,0.193644752
39164.33,0.303418823
39164.37,0.358075227
39164.42,0.327477413
39164.46,0.276354818
39164.5,0.335408986
39164.54,0.233223738
39164.58,0.177812767
39164.62,0.12719559
39164.67,0.062117491
39164.71,0.007537322
39164.75,0
39164.79,0
39164.83,0
39164.87,0
39164.92,0
39164.96,0
39165,0
39165.04,0
39165.08,0
39165.12,0
39165.17,0
39165.21,0
39165.25,0.019133173
39165.29,0.038238142
39165.33,0.173243744
39165.37,0.219419863
39165.42,0.239566742
39165.46,0.184883262
39165.5,0.220042733
39165.54,0.253889092
39165.58,0.168704659
39165.62,0.09612496
39165.67,0.06470089
39165.71,0.02533126
39165.75,0
39165.79,0
39165.83,0
39165.87,0
39165.92,0
39165.96,0
39166,0
39166.04,0
39166.08,0
39166.12,0
39166.17,0
39166.21,0
39166.25,0.165395257
39166.29,0.381194479
39166.33,0.599501318
39166.37,0.686948008
39166.42,0.815418453
39166.46,0.850097889
39166.5,0.819544319
39166.54,0.813503462
39166.58,0.68515057
39166.62,0.51964755
39166.67,0.278805503
39166.71,0.040180523
39166.75,0
39166.79,0
39166.83,0
39166.87,0
39166.92,0
39166.96,0
39167,0
39167.04,0
39167.08,0
39167.12,0
39167.17,0
39167.21,0
39167.25,0.07995847
39167.29,0.226982009
39167.33,0.419428115
39167.37,0.52799446
39167.42,0.623078862
39167.46,0.645941631
39167.5,0.587603691
39167.54,0.580650277
39167.58,0.437533527
39167.62,0.305280604
39167.67,0.137162295
39167.71,0.021197796
39167.75,0
39167.79,0
39167.83,0
39167.87,0
39167.92,0
39167.96,0
39168,0
39168.04,0
39168.08,0
39168.12,0
39168.17,0
39168.21,0
39168.25,0.099399378
39168.29,0.305830797
39168.33,0.471858676
39168.37,0.597283552
39168.42,0.624716195
39168.46,0.614492142
39168.5,0.603788696
39168.54,0.581384795
39168.58,0.576658415
39168.62,0.334081728
39168.67,0.205634979
39168.71,0.029592548
39168.75,0
39168.79,0
39168.83,0
39168.87,0
39168.92,0
39168.96,0
39169,0
39169.04,0
39169.08,0
39169.12,0
39169.17,0
39169.21,0.00109192
39169.25,0.093324828
39169.29,0.22620754
39169.33,0.369356577
39169.37,0.618389853
39169.42,0.62789412
39169.46,0.641192744
39169.5,0.692098272
39169.54,0.677572155
39169.58,0.629627948
39169.62,0.432846964
39169.67,0.203136641
39169.71,0.032173191
39169.75,0
39169.79,0
39169.83,0
39169.87,0
39169.92,0
39169.96,0
39170,0
39170.04,0
39170.08,0
39170.12,0
39170.17,0
39170.21,0.001784822
39170.25,0.225585602
39170.29,0.507891981
39170.33,0.719146961
39170.37,0.848621343
39170.42,0.916530771
39170.46,0.935329849
39170.5,0.913481983
39170.54,0.851898064
39170.58,0.738212352
39170.62,0.559514274
39170.67,0.314309763
39170.71,0.054607704
39170.75,0
39170.79,0
39170.83,0
39170.87,0
39170.92,0
39170.96,0
39171,0
39171.04,0
39171.08,0
39171.12,0
39171.17,0
39171.21,0.004969574
39171.25,0.210100213
39171.29,0.493434878
39171.33,0.698636774
39171.37,0.820084564
39171.42,0.874085139
39171.46,0.889718717
39171.5,0.854571181
39171.54,0.819457392
39171.58,0.706706346
39171.62,0.530949264
39171.67,0.259767172
39171.71,0.05016422
39171.75,0
39171.79,0
39171.83,0
39171.87,0
39171.92,0
39171.96,0
39172,0
39172.04,0
39172.08,0
39172.12,0
39172.17,0
39172.21,0.001738713
39172.25,0.087240334
39172.29,0.217538177
39172.33,0.397563609
39172.37,0.572583231
39172.42,0.644980711
39172.46,0.730047322
39172.5,0.638824211
39172.54,0.555709987
39172.58,0.421067922
39172.62,0.23649993
39172.67,0.130748438
39172.71,0.020256246
39172.75,0
39172.79,0
39172.83,0
39172.87,0
39172.92,0
39172.96,0
39173,0
39173.04,0
39173.08,0
39173.12,0
39173.17,0
39173.21,0
39173.25,0.000783851
39173.29,0.025899017
39173.33,0.063851806
39173.37,0.113363108
39173.42,0.216692362
39173.46,0.268924353
39173.5,0.2531161
39173.54,0.341228987
39173.58,0.323826921
39173.62,0.196868309
39173.67,0.218842858
39173.71,0.102745425
39173.75,0.024472958
39173.79,0
39173.83,0
39173.87,0
39173.92,0
39173.96,0
39174,0
39174.04,0
39174.08,0
39174.12,0
39174.17,0
39174.21,0
39174.25,0.009054117
39174.29,0.124275945
39174.33,0.326184389
39174.37,0.552687462
39174.42,0.6837261
39174.46,0.724829251
39174.5,0.773244556
39174.54,0.742200947
39174.58,0.750645796
39174.62,0.596502995
39174.67,0.49595618
39174.71,0.276987575
39174.75,0.051358685
39174.79,0
39174.83,0
39174.87,0
39174.92,0
39174.96,0
39175,0
39175.04,0
39175.08,0
39175.12,0
39175.17,0
39175.21,0
39175.25,0.010208626
39175.29,0.12236692
39175.33,0.284276655
39175.37,0.438516057
39175.42,0.587316018
39175.46,0.748978839
39175.5,0.832629413
39175.54,0.811391792
39175.58,0.752455595
39175.62,0.645946196
39175.67,0.485951212
39175.71,0.257445567
39175.75,0.05025354
39175.79,0
39175.83,0
39175.87,0
39175.92,0
39175.96,0
39176,0
39176.04,0
39176.08,0
39176.12,0
39176.17,0
39176.21,0
39176.25,0.002433405
39176.29,0.026562886
39176.33,0.054333648
39176.37,0.154995229
39176.42,0.147590174
39176.46,0.210661483
39176.5,0.173812638
39176.54,0.223720889
39176.58,0.20319301
39176.62,0.10173821
39176.67,0.154508254
39176.71,0.112134332
39176.75,0.024557221
39176.79,0
39176.83,0
39176.87,0
39176.92,0
39176.96,0
39177,0
39177.04,0
39177.08,0
39177.12,0
39177.17,0
39177.21,0
39177.25,0.014281175
39177.29,0.18369917
39177.33,0.423516677
39177.37,0.554027227
39177.42,0.502354768
39177.46,0.670671969
39177.5,0.633805454
39177.54,0.582977677
39177.58,0.440857524
39177.62,0.334126667
39177.67,0.112551558
39177.71,0.124408766
39177.75,0.028391276
39177.79,0
39177.83,0
39177.87,0
39177.92,0
39177.96,0
39178,0
39178.04,0
39178.08,0
39178.12,0
39178.17,0
39178.21,0
39178.25,0.015453001
39178.29,0.162792499
39178.33,0.360057069
39178.37,0.440464726
39178.42,0.542115665
39178.46,0.746124305
39178.5,0.641894618
39178.54,0.684307489
39178.58,0.592615831
39178.62,0.546792088
39178.67,0.381128242
39178.71,0.182139314
39178.75,0.043446132
39178.79,0
39178.83,0
39178.87,0
39178.92,0
39178.96,0
39179,0
39179.04,0
39179.08,0
39179.12,0
39179.17,0
39179.21,0
39179.25,0.007030347
39179.29,0.098373668
39179.33,0.304838567
39179.37,0.460627757
39179.42,0.573174653
39179.46,0.663989008
39179.5,0.716495238
39179.54,0.626630802
39179.58,0.440005249
39179.62,0.464717315
39179.67,0.328223116
39179.71,0.232701232
39179.75,0.051172067
39179.79,0
39179.83,0
39179.87,0
39179.92,0
39179.96,0
39180,0
39180.04,0
39180.08,0
39180.12,0
39180.17,0
39180.21,0
39180.25,0.020413471
39180.29,0.190959894
39180.33,0.370644512
39180.37,0.417997857
39180.42,0.546342366
39180.46,0.561643914
39180.5,0.5930511
39180.54,0.682547744
39180.58,0.588784337
39180.62,0.510748687
39180.67,0.320724571
39180.71,0.202574788
39180.75,0.042755538
39180.79,0
39180.83,0
39180.87,0
39180.92,0
39180.96,0
39181,0
39181.04,0
39181.08,0
39181.12,0
39181.17,0
39181.21,0
39181.25,0.020674409
39181.29,0.174453827
39181.33,0.377468601
39181.37,0.489267387
39181.42,0.43025017
39181.46,0.426556073
39181.5,0.577283314
39181.54,0.509956739
39181.58,0.582678081
39181.62,0.41471758
39181.67,0.26885301
39181.71,0.194575856
39181.75,0.05247464
39181.79,0
39181.83,0
39181.87,0
39181.92,0
39181.96,0
39182,0
39182.04,0
39182.08,0
39182.12,0
39182.17,0
39182.21,0
39182.25,0.021394837
39182.29,0.191655612
39182.33,0.452789563
39182.37,0.625407399
39182.42,0.685488215
39182.46,0.697864778
39182.5,0.739680236
39182.54,0.636771602
39182.58,0.519541057
39182.62,0.523557079
39182.67,0.390540361
39182.71,0.277980529
39182.75,0.065878552
39182.79,0
39182.83,0
39182.87,0
39182.92,0
39182.96,0
39183,0
39183.04,0
39183.08,0
39183.12,0
39183.17,0
39183.21,0
39183.25,0.025488667
39183.29,0.183770776
39183.33,0.36545775
39183.37,0.453410498
39183.42,0.627065157
39183.46,0.53404368
39183.5,0.601320972
39183.54,0.510542778
39183.58,0.281481084
39183.62,0.179012373
39183.67,0.136942469
39183.71,0.108178911
39183.75,0.030732078
39183.79,0
39183.83,0
39183.87,0
39183.92,0
39183.96,0
39184,0
39184.04,0
39184.08,0
39184.12,0
39184.17,0
39184.21,0
39184.25,0.01256659
39184.29,0.069576324
39184.33,0.091258102
39184.37,0.195581456
39184.42,0.274790345
39184.46,0.308719682
39184.5,0.409146232
39184.54,0.424701527
39184.58,0.388850474
39184.62,0.331972338
39184.67,0.258073372
39184.71,0.151973033
39184.75,0.027494508
39184.79,0
39184.83,0
39184.87,0
39184.92,0
39184.96,0
39185,0
39185.04,0
39185.08,0
39185.12,0
39185.17,0
39185.21,0
39185.25,0.006091681
39185.29,0.042795385
39185.33,0.076220597
39185.37,0.167435711
39185.42,0.310982025
39185.46,0.479749422
39185.5,0.614908487
39185.54,0.659426639
39185.58,0.482426044
39185.62,0.570662223
39185.67,0.392063522
39185.71,0.242972749
39185.75,0.068799335
39185.79,0
39185.83,0
39185.87,0
39185.92,0
39185.96,0
39186,0
39186.04,0
39186.08,0
39186.12,0
39186.17,0
39186.21,0
39186.25,0.027708018
39186.29,0.213168552
39186.33,0.415171647
39186.37,0.472715189
39186.42,0.610232034
39186.46,0.610433254
39186.5,0.719591342
39186.54,0.654865298
39186.58,0.536356938
39186.62,0.362571727
39186.67,0.175649135
39186.71,0.075440234
39186.75,0.018788415
39186.79,0
39186.83,0
39186.87,0
39186.92,0
39186.96,0
39187,0
39187.04,0
39187.08,0
39187.12,0
39187.17,0
39187.21,0
39187.25,0.005853232
39187.29,0.024366118
39187.33,0.041660675
39187.37,0.076804668
39187.42,0.089921903
39187.46,0.110916098
39187.5,0.10298317
39187.54,0.137575116
39187.58,0.138323341
39187.62,0.145686432
39187.67,0.062049609
39187.71,0.061806175
39187.75,0.021364606
39187.79,0
39187.83,0
39187.87,0
39187.92,0
39187.96,0
39188,0
39188.04,0
39188.08,0
39188.12,0
39188.17,0
39188.21,0
39188.25,0.016418209
39188.29,0.048656562
39188.33,0.101656934
39188.37,0.222377054
39188.42,0.290914734
39188.46,0.413681905
39188.5,0.374259431
39188.54,0.370224996
39188.58,0.324753295
39188.62,0.254201846
39188.67,0.148344174
39188.71,0.11021368
39188.75,0.020601903
39188.79,0
39188.83,0
39188.87,0
39188.92,0
39188.96,0
39189,0
39189.04,0
39189.08,0
39189.12,0
39189.17,0
39189.21,0
39189.25,0.011809486
39189.29,0.079466468
39189.33,0.190643205
39189.37,0.26314861
39189.42,0.429281795
39189.46,0.507097459
39189.5,0.222559342
39189.54,0.383706411
39189.58,0.354950637
39189.62,0.239778413
39189.67,0.163454878
39189.71,0.147198589
39189.75,0.058289204
39189.79,0
39189.83,0
39189.87,0
39189.92,0
39189.96,0
39190,0
39190.04,0
39190.08,0
39190.12,0
39190.17,0
39190.21,0
39190.25,0.032436419
39190.29,0.183504002
39190.33,0.279295914
39190.37,0.294438807
39190.42,0.370492998
39190.46,0.26116763
39190.5,0.310398907
39190.54,0.348478182
39190.58,0.226786205
39190.62,0.313091947
39190.67,0.260418444
39190.71,0.200592474
39190.75,0.066141147
39190.79,0
39190.83,0
39190.87,0
39190.92,0
39190.96,0
39191,0
39191.04,0
39191.08,0
39191.12,0
39191.17,0
39191.21,0
39191.25,0.021723805
39191.29,0.093461573
39191.33,0.236014972
39191.37,0.412491958
39191.42,0.37420542
39191.46,0.344447156
39191.5,0.327875418
39191.54,0.355153666
39191.58,0.313373796
39191.62,0.306831228
39191.67,0.244176356
39191.71,0.124507232
39191.75,0.059039317
39191.79,0
39191.83,0
39191.87,0
39191.92,0
39191.96,0
39192,0
39192.04,0
39192.08,0
39192.12,0
39192.17,0
39192.21,0
39192.25,0.044240519
39192.29,0.272439504
39192.33,0.512437279
39192.37,0.688017755
39192.42,0.798774277
39192.46,0.85700759
39192.5,0.873285586
39192.54,0.852156094
39192.58,0.793523659
39192.62,0.687727959
39192.67,0.523965865
39192.71,0.303409982
39192.75,0.071931922
39192.79,0
39192.83,0
39192.87,0
39192.92,0
39192.96,0
39193,0
39193.04,0
39193.08,0
39193.12,0
39193.17,0
39193.21,0
39193.25,0.044510893
39193.29,0.252805621
39193.33,0.477587116
39193.37,0.648674639
39193.42,0.75391371
39193.46,0.811635776
39193.5,0.829610575
39193.54,0.819994252
39193.58,0.773353169
39193.62,0.67113978
39193.67,0.512902342
39193.71,0.296830293
39193.75,0.07200775
39193.79,0
39193.83,0
39193.87,0
39193.92,0
39193.96,0
39194,0
39194.04,0
39194.08,0
39194.12,0
39194.17,0
39194.21,0
39194.25,0.047280164
39194.29,0.26843213
39194.33,0.496660787
39194.37,0.663589758
39194.42,0.760689701
39194.46,0.808221143
39194.5,0.822672892
39194.54,0.791914302
39194.58,0.752210074
39194.62,0.65045009
39194.67,0.494655843
39194.71,0.287345539
39194.75,0.071246433
39194.79,0
39194.83,0
39194.87,0
39194.92,0
39194.96,0
39195,0
39195.04,0
39195.08,0
39195.12,0
39195.17,0
39195.21,0
39195.25,0.049141231
39195.29,0.262398638
39195.33,0.470174412
39195.37,0.635897029
39195.42,0.744443289
39195.46,0.74507674
39195.5,0.792893083
39195.54,0.747025579
39195.58,0.653073276
39195.62,0.561950577
39195.67,0.438609207
39195.71,0.209275888
39195.75,0.068524931
39195.79,0
39195.83,0
39195.87,0
39195.92,0
39195.96,0
39196,0
39196.04,0
39196.08,0
39196.12,0
39196.17,0
39196.21,0
39196.25,0.033206373
39196.29,0.153372582
39196.33,0.304245059
39196.37,0.491625071
39196.42,0.565008409
39196.46,0.652146649
39196.5,0.661929834
39196.54,0.64539822
39196.58,0.674897131
39196.62,0.465724778
39196.67,0.33937301
