Date,Power (MW per MW installed capacity)
39132.91667,0.307234596
39132.95833,0.310565739
39133,0.305085651
39133.04167,0.294804589
39133.08333,0.273974513
39133.125,0.252174187
39133.16667,0.234072714
39133.20833,0.200079541
39133.25,0.176654738
39133.29167,0.150944892
39133.33333,0.126984135
39133.375,0.117204811
39133.41667,0.125972526
39133.45833,0.131196388
39133.5,0.156568696
39133.54167,0.198609015
39133.58333,0.239185633
39133.625,0.284036894
39133.66667,0.311770278
39133.70833,0.367547962
39133.75,0.366239767
39133.79167,0.33884969
39133.83333,0.321668802
39133.875,0.303213494
39133.91667,0.275322518
39133.95833,0.27411067
39134,0.263299415
39134.04167,0.218397037
39134.08333,0.171149316
39134.125,0.144319289
39134.16667,0.120222084
39134.20833,0.109788322
39134.25,0.086206005
39134.29167,0.072749996
39134.33333,0.058303281
39134.375,0.046800718
39134.41667,0.043517152
39134.45833,0.048593299
39134.5,0.065540299
39134.54167,0.084674206
39134.58333,0.109629726
39134.625,0.146177235
39134.66667,0.186723845
39134.70833,0.240669655
39134.75,0.23903283
39134.79167,0.201710283
39134.83333,0.267205068
39134.875,0.318457946
39134.91667,0.381841996
39134.95833,0.440569946
39135,0.473140026
39135.04167,0.480923468
39135.08333,0.450748832
39135.125,0.442458378
39135.16667,0.42479076
39135.20833,0.426371461
39135.25,0.413982364
39135.29167,0.421690651
39135.33333,0.415872425
39135.375,0.394511209
39135.41667,0.423551759
39135.45833,0.48828876
39135.5,0.512336135
39135.54167,0.51197248
39135.58333,0.538846079
39135.625,0.572055849
39135.66667,0.488377747
39135.70833,0.4630215
39135.75,0.410925837
39135.79167,0.461004505
39135.83333,0.485979458
39135.875,0.48277282
39135.91667,0.452968166
39135.95833,0.411749927
39136,0.389120352
39136.04167,0.430959146
39136.08333,0.433870206
39136.125,0.474201244
39136.16667,0.522829436
39136.20833,0.538699944
39136.25,0.491425786
39136.29167,0.417080234
39136.33333,0.405672682
39136.375,0.442886371
39136.41667,0.47005958
39136.45833,0.487520172
39136.5,0.492834705
39136.54167,0.501197563
39136.58333,0.525992718
39136.625,0.540858031
39136.66667,0.540406908
39136.70833,0.554053104
39136.75,0.596119056
39136.79167,0.599611177
39136.83333,0.584819072
39136.875,0.593169353
39136.91667,0.565102701
39136.95833,0.500384228
39137,0.449301104
39137.04167,0.387167097
39137.08333,0.306612887
39137.125,0.217010529
39137.16667,0.12378076
39137.20833,0.074660435
39137.25,0.043514847
39137.29167,0.031686197
39137.33333,0.039639908
39137.375,0.041411652
39137.41667,0.04206334
39137.45833,0.045838677
39137.5,0.043959173
39137.54167,0.047152086
39137.58333,0.059907787
39137.625,0.073538709
39137.66667,0.096935489
39137.70833,0.169321951
39137.75,0.275130256
39137.79167,0.311885139
39137.83333,0.357695176
39137.875,0.412783603
39137.91667,0.412689256
39137.95833,0.41714815
39138,0.411122446
39138.04167,0.380080804
39138.08333,0.330821153
39138.125,0.378108135
39138.16667,0.355088822
39138.20833,0.382518789
39138.25,0.385782982
39138.29167,0.358770169
39138.33333,0.405195006
39138.375,0.436875842
39138.41667,0.499681632
39138.45833,0.553370727
39138.5,0.579649905
39138.54167,0.630274514
39138.58333,0.594914602
39138.625,0.52329725
39138.66667,0.415132467
39138.70833,0.366724097
39138.75,0.345544299
39138.79167,0.303196596
39138.83333,0.299055349
39138.875,0.309439758
39138.91667,0.308733428
39138.95833,0.317477541
39139,0.322707606
39139.04167,0.326111106
39139.08333,0.322788097
39139.125,0.332038861
39139.16667,0.345459277
39139.20833,0.349334197
39139.25,0.326815715
39139.29167,0.321067164
39139.33333,0.317152154
39139.375,0.378138837
39139.41667,0.407064896
39139.45833,0.464619416
39139.5,0.469227939
39139.54167,0.546136088
39139.58333,0.555856456
39139.625,0.511859337
39139.66667,0.469797393
39139.70833,0.438843353
39139.75,0.382918403
39139.79167,0.365325499
39139.83333,0.402618502
39139.875,0.418667375
39139.91667,0.386298652
39139.95833,0.37108147
39140,0.392039944
39140.04167,0.416149543
39140.08333,0.408107778
39140.125,0.417912662
39140.16667,0.417437667
39140.20833,0.422248478
39140.25,0.417525332
39140.29167,0.40693626
39140.33333,0.41704638
39140.375,0.461685621
39140.41667,0.463384544
39140.45833,0.453835
39140.5,0.413259975
39140.54167,0.426427767
39140.58333,0.497552164
39140.625,0.516725882
39140.66667,0.52956402
39140.70833,0.472089422
39140.75,0.385837952
39140.79167,0.370951609
39140.83333,0.379641544
39140.875,0.388294497
39140.91667,0.37434964
39140.95833,0.357163745
39141,0.341176659
39141.04167,0.303283663
39141.08333,0.28728427
39141.125,0.348044155
39141.16667,0.435588663
39141.20833,0.469211547
39141.25,0.456878681
39141.29167,0.391749397
39141.33333,0.374155755
39141.375,0.371708898
39141.41667,0.354466737
39141.45833,0.344333311
39141.5,0.360214278
39141.54167,0.388995997
39141.58333,0.403498853
39141.625,0.427061308
39141.66667,0.468843448
39141.70833,0.519947473
39141.75,0.596393749
39141.79167,0.59950235
39141.83333,0.538513426
39141.875,0.497533725
39141.91667,0.450966012
39141.95833,0.41152833
39142,0.402611242
39142.04167,0.411118501
39142.08333,0.420884437
39142.125,0.407953271
39142.16667,0.377208397
39142.20833,0.352899245
39142.25,0.342929815
39142.29167,0.325699772
39142.33333,0.267048036
39142.375,0.238235266
39142.41667,0.227529186
39142.45833,0.221668119
39142.5,0.241228421
39142.54167,0.283494471
39142.58333,0.319932559
39142.625,0.361650309
39142.66667,0.40517428
39142.70833,0.477805127
39142.75,0.51193179
39142.79167,0.529904322
39142.83333,0.529025014
39142.875,0.504750526
39142.91667,0.474851491
39142.95833,0.44784447
39143,0.438713207
39143.04167,0.408227658
39143.08333,0.362425654
39143.125,0.320235637
39143.16667,0.275480777
39143.20833,0.206011173
39143.25,0.151857702
39143.29167,0.12549794
39143.33333,0.158913881
39143.375,0.136585387
39143.41667,0.106050946
39143.45833,0.092646874
39143.5,0.093487472
39143.54167,0.096133019
39143.58333,0.0859426
39143.625,0.088215911
39143.66667,0.081581504
39143.70833,0.109959178
39143.75,0.163287817
39143.79167,0.165232053
39143.83333,0.101271834
39143.875,0.072473477
39143.91667,0.057600177
39143.95833,0.063556002
39144,0.103501108
39144.04167,0.194842663
39144.08333,0.308454823
39144.125,0.353181627
39144.16667,0.320080969
39144.20833,0.354807252
39144.25,0.364991297
39144.29167,0.291518991
39144.33333,0.219290657
39144.375,0.208954209
39144.41667,0.23730582
39144.45833,0.27515176
39144.5,0.296680824
39144.54167,0.306141543
39144.58333,0.309363453
39144.625,0.29242658
39144.66667,0.264295453
39144.70833,0.265275349
39144.75,0.253000698
39144.79167,0.19480668
39144.83333,0.180518659
39144.875,0.166747569
39144.91667,0.162171633
39144.95833,0.147155897
39145,0.162696568
39145.04167,0.180855872
39145.08333,0.179502522
39145.125,0.170891908
39145.16667,0.223885373
39145.20833,0.221354487
39145.25,0.200488322
39145.29167,0.17774522
39145.33333,0.155121452
39145.375,0.158289968
39145.41667,0.184302728
39145.45833,0.205102849
39145.5,0.21990068
39145.54167,0.220525746
39145.58333,0.201490186
39145.625,0.160583877
39145.66667,0.117099483
39145.70833,0.107353798
39145.75,0.11649824
39145.79167,0.114061882
39145.83333,0.120532023
39145.875,0.141374341
39145.91667,0.129989746
39145.95833,0.111673104
39146,0.097224933
39146.04167,0.084733473
39146.08333,0.082967101
39146.125,0.095785607
39146.16667,0.095333151
39146.20833,0.097461051
39146.25,0.096750839
39146.29167,0.074397162
39146.33333,0.041968935
39146.375,0.04411725
39146.41667,0.036954661
39146.45833,0.023114668
39146.5,0.012213986
39146.54167,0.005208991
39146.58333,0.001997598
39146.625,0.00099572
39146.66667,0.000743875
39146.70833,0.001193948
39146.75,0.017514106
39146.79167,0.04342785
39146.83333,0.039716734
39146.875,0.036367236
39146.91667,0.037886986
39146.95833,0.0367774
39147,0.044091038
39147.04167,0.046597719
39147.08333,0.031819733
39147.125,0.014304025
39147.16667,0.012503715
39147.20833,0.020445933
39147.25,0.009212149
39147.29167,0.010090925
39147.33333,0.006047188
39147.375,0.001428428
39147.41667,0.001550539
39147.45833,0.002451298
39147.5,0.006418059
39147.54167,0.019367643
39147.58333,0.041360373
39147.625,0.08321722
39147.66667,0.121006511
39147.70833,0.150268986
39147.75,0.158140329
39147.79167,0.19544645
39147.83333,0.202640329
39147.875,0.185410869
39147.91667,0.174821224
39147.95833,0.162093969
39148,0.1323989
39148.04167,0.126798306
39148.08333,0.123180781
39148.125,0.126064093
39148.16667,0.11122897
39148.20833,0.107387771
39148.25,0.103733341
39148.29167,0.059618056
39148.33333,0.041414645
39148.375,0.063370779
39148.41667,0.062913048
39148.45833,0.104579216
39148.5,0.143745221
39148.54167,0.206166273
39148.58333,0.258189352
39148.625,0.317087052
39148.66667,0.399312036
39148.70833,0.513054449
39148.75,0.551830685
39148.79167,0.550790878
39148.83333,0.528994688
39148.875,0.516762711
39148.91667,0.501275551
39148.95833,0.460809039
39149,0.430320295
39149.04167,0.428675049
39149.08333,0.420281418
39149.125,0.440117893
39149.16667,0.422986296
39149.20833,0.383718359
39149.25,0.334165368
39149.29167,0.268998959
39149.33333,0.180468608
39149.375,0.122086591
39149.41667,0.078523834
39149.45833,0.062588548
39149.5,0.04696096
39149.54167,0.040885214
39149.58333,0.052240291
39149.625,0.096720643
39149.66667,0.175306496
39149.70833,0.271442102
39149.75,0.363856192
39149.79167,0.378854545
39149.83333,0.379593977
39149.875,0.373787816
39149.91667,0.352553624
39149.95833,0.330469707
39150,0.307553668
39150.04167,0.284793762
39150.08333,0.273847511
39150.125,0.264270436
39150.16667,0.260455293
39150.20833,0.262579454
39150.25,0.256210225
39150.29167,0.200263707
39150.33333,0.11729096
39150.375,0.08184817
39150.41667,0.05946525
39150.45833,0.04961142
39150.5,0.062243281
39150.54167,0.115009759
39150.58333,0.199724251
39150.625,0.30592517
39150.66667,0.405565069
39150.70833,0.529264929
39150.75,0.58292328
39150.79167,0.58372902
39150.83333,0.562997072
39150.875,0.508347973
39150.91667,0.475953017
39150.95833,0.473701471
39151,0.437321176
39151.04167,0.429172276
39151.08333,0.408932398
39151.125,0.385427171
39151.16667,0.362725267
39151.20833,0.361823606
39151.25,0.345503374
39151.29167,0.235205041
39151.33333,0.118092546
39151.375,0.073884127
39151.41667,0.09773761
39151.45833,0.108677691
39151.5,0.089952597
39151.54167,0.07851668
39151.58333,0.079442753
39151.625,0.093107458
39151.66667,0.092830941
39151.70833,0.121644515
39151.75,0.159472473
39151.79167,0.135053557
39151.83333,0.129868451
39151.875,0.151392957
39151.91667,0.148081232
39151.95833,0.192296003
39152,0.206644714
39152.04167,0.192887807
39152.08333,0.147774451
39152.125,0.118316192
39152.16667,0.132187882
39152.20833,0.114617217
39152.25,0.107903878
39152.29167,0.091503799
39152.33333,0.078613788
39152.375,0.091952096
39152.41667,0.098980529
39152.45833,0.113485173
39152.5,0.112116873
39152.54167,0.121130131
39152.58333,0.13258733
39152.625,0.144952428
39152.66667,0.128932224
39152.70833,0.130020878
39152.75,0.161279407
39152.79167,0.161180846
39152.83333,0.130835465
39152.875,0.114586209
39152.91667,0.092056689
39152.95833,0.076788525
39153,0.083029566
39153.04167,0.081717094
39153.08333,0.06452021
39153.125,0.054816995
39153.16667,0.04869039
39153.20833,0.03922574
39153.25,0.029162668
39153.29167,0.021885951
39153.33333,0.012502713
39153.375,0.010880399
39153.41667,0.016425215
39153.45833,0.016478351
39153.5,0.009197629
39153.54167,0.004156222
39153.58333,0.003475527
39153.625,0.003015514
39153.66667,0.005208687
39153.70833,0.039256574
39153.75,0.125123494
39153.79167,0.201281433
39153.83333,0.259412751
39153.875,0.292954774
39153.91667,0.299534831
39153.95833,0.306174027
39154,0.301124999
39154.04167,0.290194024
39154.08333,0.283817863
39154.125,0.276144279
39154.16667,0.280460825
39154.20833,0.262777434
39154.25,0.230484923
39154.29167,0.174382672
39154.33333,0.111474459
39154.375,0.086854166
39154.41667,0.085369253
39154.45833,0.109319315
39154.5,0.141178047
39154.54167,0.197951479
39154.58333,0.28770821
39154.625,0.35139395
39154.66667,0.376705152
39154.70833,0.410121737
39154.75,0.467054806
39154.79167,0.504249772
39154.83333,0.543248282
39154.875,0.545023832
39154.91667,0.534549766
39154.95833,0.534216417
39155,0.525981065
39155.04167,0.534232232
39155.08333,0.520247086
39155.125,0.502402288
39155.16667,0.477546168
39155.20833,0.437271208
39155.25,0.406503685
39155.29167,0.35477108
39155.33333,0.290229342
39155.375,0.294184012
39155.41667,0.324265018
39155.45833,0.336221089
39155.5,0.377546129
39155.54167,0.415891165
39155.58333,0.45080217
39155.625,0.491217569
39155.66667,0.515184543
39155.70833,0.552772665
39155.75,0.558847512
39155.79167,0.563226211
39155.83333,0.550318873
39155.875,0.522216694
39155.91667,0.504855004
39155.95833,0.500939479
39156,0.48464006
39156.04167,0.429388579
39156.08333,0.383047834
39156.125,0.359558698
39156.16667,0.303582111
39156.20833,0.272786042
39156.25,0.253488817
39156.29167,0.181807293
39156.33333,0.133015293
39156.375,0.1184722
39156.41667,0.102438116
39156.45833,0.100839848
39156.5,0.089110817
39156.54167,0.089552444
39156.58333,0.084129814
39156.625,0.082189279
39156.66667,0.080850387
39156.70833,0.104270124
39156.75,0.185401937
39156.79167,0.185883571
39156.83333,0.143161373
39156.875,0.106433091
39156.91667,0.121065337
39156.95833,0.124382837
39157,0.108561126
39157.04167,0.08797588
39157.08333,0.086994584
39157.125,0.083611964
39157.16667,0.086136296
39157.20833,0.098005991
39157.25,0.120188056
39157.29167,0.118390432
39157.33333,0.059719323
39157.375,0.04388634
39157.41667,0.030734097
39157.45833,0.02235917
39157.5,0.019088343
39157.54167,0.015561725
39157.58333,0.011577166
39157.625,0.004753691
39157.66667,0.00219673
39157.70833,0.009645907
39157.75,0.021883337
39157.79167,0.052251343
39157.83333,0.06705108
39157.875,0.07813339
39157.91667,0.09278257
39157.95833,0.13459786
39158,0.162819131
39158.04167,0.170437042
39158.08333,0.171446522
39158.125,0.166175388
39158.16667,0.139726581
39158.20833,0.116353307
39158.25,0.106185334
39158.29167,0.076023824
39158.33333,0.03910454
39158.375,0.027719908
39158.41667,0.023998348
39158.45833,0.028683793
39158.5,0.045729236
39158.54167,0.072051672
39158.58333,0.129134777
39158.625,0.23114318
39158.66667,0.368470527
39158.70833,0.524278212
39158.75,0.656411194
39158.79167,0.685303132
39158.83333,0.68975058
39158.875,0.691772033
39158.91667,0.699582957
39158.95833,0.709420524
39159,0.709920592
39159.04167,0.700495551
39159.08333,0.695764664
39159.125,0.688408359
39159.16667,0.667210726
39159.20833,0.664892555
39159.25,0.632147966
39159.29167,0.533687701
39159.33333,0.463423541
39159.375,0.44721168
39159.41667,0.441285137
39159.45833,0.433456204
39159.5,0.438057843
39159.54167,0.476306879
39159.58333,0.5197133
39159.625,0.561029448
39159.66667,0.607268348
39159.70833,0.679731809
39159.75,0.73399047
39159.79167,0.753035006
39159.83333,0.756132818
39159.875,0.752310885
39159.91667,0.744133016
39159.95833,0.708036101
39160,0.667679316
39160.04167,0.636041073
39160.08333,0.62513817
39160.125,0.614294327
39160.16667,0.588414525
39160.20833,0.552183484
39160.25,0.516503311
39160.29167,0.433735904
39160.33333,0.363992075
39160.375,0.32335255
39160.41667,0.272473062
39160.45833,0.278803072
39160.5,0.363546576
39160.54167,0.464880657
39160.58333,0.554329066
39160.625,0.631075098
39160.66667,0.656188246
39160.70833,0.654894764
39160.75,0.638812367
39160.79167,0.629190577
39160.83333,0.5926046
39160.875,0.543415848
39160.91667,0.497571082
39160.95833,0.449116612
39161,0.395484717
39161.04167,0.367699115
39161.08333,0.353152761
39161.125,0.329728411
39161.16667,0.280527704
39161.20833,0.235474985
39161.25,0.197041753
39161.29167,0.11967695
39161.33333,0.091152755
39161.375,0.114778777
39161.41667,0.188691817
39161.45833,0.258235773
