date,pjm_pv_jeremy_3_28
41731.75,0.041774993
41731.79,0
41731.83,0
41731.87,0
41731.92,0
41731.96,0
41732,0
41732.04,0
41732.08,0
41732.12,0
41732.17,0
41732.21,0
41732.25,0.006447384
41732.29,0.12000222
41732.33,0.388857288
41732.37,0.531781156
41732.42,0.568790502
41732.46,0.561587094
41732.5,0.548452961
41732.54,0.495733549
41732.58,0.430021289
41732.62,0.268713434
41732.67,0.180112765
41732.71,0.111147257
41732.75,0.025205597
41732.79,0
41732.83,0
41732.87,0
41732.92,0
41732.96,0
41733,0
41733.04,0
41733.08,0
41733.12,0
41733.17,0
41733.21,0
41733.25,0.002507185
41733.29,0.025220035
41733.33,0.075660342
41733.37,0.118501706
41733.42,0.223176784
41733.46,0.255916999
41733.5,0.252957067
41733.54,0.289086249
41733.58,0.275291882
41733.62,0.182463649
41733.67,0.126336658
41733.71,0.110208313
41733.75,0.038288951
41733.79,0
41733.83,0
41733.87,0
41733.92,0
41733.96,0
41734,0
41734.04,0
41734.08,0
41734.12,0
41734.17,0
41734.21,0
41734.25,0.013530522
41734.29,0.176626138
41734.33,0.402361315
41734.37,0.531062897
41734.42,0.626471475
41734.46,0.687441797
41734.5,0.74167467
41734.54,0.684504754
41734.58,0.723225733
41734.62,0.600488097
41734.67,0.458579272
41734.71,0.261771642
41734.75,0.055799123
41734.79,0
41734.83,0
41734.87,0
41734.92,0
41734.96,0
41735,0
41735.04,0
41735.08,0
41735.12,0
41735.17,0
41735.21,0
41735.25,0.018829279
41735.29,0.251263171
41735.33,0.52006719
41735.37,0.724590911
41735.42,0.85307819
41735.46,0.917106768
41735.5,0.93198437
41735.54,0.900017875
41735.58,0.815445445
41735.62,0.721911345
41735.67,0.51281061
41735.71,0.264389113
41735.75,0.052509993
41735.79,0
41735.83,0
41735.87,0
41735.92,0
41735.96,0
41736,0
41736.04,0
41736.08,0
41736.12,0
41736.17,0
41736.21,0
41736.25,0.00668224
41736.29,0.048412366
41736.33,0.106801518
41736.37,0.158785896
41736.42,0.197216639
41736.46,0.257372437
41736.5,0.287412504
41736.54,0.210527624
41736.58,0.23294296
41736.62,0.138014308
41736.67,0.132397597
41736.71,0.039778612
41736.75,0.026859411
41736.79,0
41736.83,0
41736.87,0
41736.92,0
41736.96,0
41737,0
41737.04,0
41737.08,0
41737.12,0
41737.17,0
41737.21,0
41737.25,0.011955949
41737.29,0.065102822
41737.33,0.207970362
41737.37,0.3872342
41737.42,0.446421219
41737.46,0.582944554
41737.5,0.711471244
41737.54,0.676177109
41737.58,0.628433044
41737.62,0.569839133
41737.67,0.39639138
41737.71,0.230002309
41737.75,0.057876704
41737.79,0
41737.83,0
41737.87,0
41737.92,0
41737.96,0
41738,0
41738.04,0
41738.08,0
41738.12,0
41738.17,0
41738.21,0
41738.25,0.022070572
41738.29,0.211488054
41738.33,0.476794082
41738.37,0.675762665
41738.42,0.806763115
41738.46,0.872385188
41738.5,0.789173687
41738.54,0.77119142
41738.58,0.697424771
41738.62,0.592879229
41738.67,0.447541038
41738.71,0.284244987
41738.75,0.06433045
41738.79,0
41738.83,0
41738.87,0
41738.92,0
41738.96,0
41739,0
41739.04,0
41739.08,0
41739.12,0
41739.17,0
41739.21,0
41739.25,0.023975052
41739.29,0.249231883
41739.33,0.498682244
41739.37,0.686505546
41739.42,0.802499622
41739.46,0.852137365
41739.5,0.879224962
41739.54,0.854951044
41739.58,0.789087941
41739.62,0.657860349
41739.67,0.470770915
41739.71,0.274323248
41739.75,0.060272947
41739.79,0
41739.83,0
41739.87,0
41739.92,0
41739.96,0
41740,0
41740.04,0
41740.08,0
41740.12,0
41740.17,0
41740.21,0
41740.25,0.017290554
41740.29,0.104567747
41740.33,0.222464865
41740.37,0.325296381
41740.42,0.469622833
41740.46,0.589695365
41740.5,0.60492219
41740.54,0.562125267
41740.58,0.601105353
41740.62,0.457978602
41740.67,0.223657522
41740.71,0.124182797
41740.75,0.040149036
41740.79,0
41740.83,0
41740.87,0
41740.92,0
41740.96,0
41741,0
41741.04,0
41741.08,0
41741.12,0
41741.17,0
41741.21,0
41741.25,0.030679907
41741.29,0.225669893
41741.33,0.472684245
41741.37,0.655571003
41741.42,0.79060985
41741.46,0.821664971
41741.5,0.846920784
41741.54,0.841777876
41741.58,0.783174458
41741.62,0.661150113
41741.67,0.505139752
41741.71,0.27169126
41741.75,0.062126277
41741.79,0
41741.83,0
41741.87,0
41741.92,0
41741.96,0
41742,0
41742.04,0
41742.08,0
41742.12,0
41742.17,0
41742.21,0
41742.25,0.02840505
41742.29,0.155945751
41742.33,0.402754203
41742.37,0.555283959
41742.42,0.685573531
41742.46,0.7204588
41742.5,0.731473735
41742.54,0.718403694
41742.58,0.668399836
41742.62,0.59467383
41742.67,0.406017219
41742.71,0.233899358
41742.75,0.049357941
41742.79,0
41742.83,0
41742.87,0
41742.92,0
41742.96,0
41743,0
41743.04,0
41743.08,0
41743.12,0
41743.17,0
41743.21,0
41743.25,0.030541686
41743.29,0.178199324
41743.33,0.380362536
41743.37,0.410496921
41743.42,0.564071438
41743.46,0.597390663
41743.5,0.612199898
41743.54,0.626769675
41743.58,0.54754738
41743.62,0.489545904
41743.67,0.29927292
41743.71,0.160900336
41743.75,0.036991899
41743.79,0
41743.83,0
41743.87,0
41743.92,0
41743.96,0
41744,0
41744.04,0
41744.08,0
41744.12,0
41744.17,0
41744.21,0
41744.25,0.008055527
41744.29,0.038168063
41744.33,0.065998696
41744.37,0.158825953
41744.42,0.214731454
41744.46,0.275177564
41744.5,0.230906414
41744.54,0.281751367
41744.58,0.219399
41744.62,0.139643433
41744.67,0.07391608
41744.71,0.069510479
41744.75,0.03404357
41744.79,0
41744.83,0
41744.87,0
41744.92,0
41744.96,0
41745,0
41745.04,0
41745.08,0
41745.12,0
41745.17,0
41745.21,0
41745.25,0.042765692
41745.29,0.285427006
41745.33,0.547631814
41745.37,0.749641356
41745.42,0.865956975
41745.46,0.945800396
41745.5,0.950030784
41745.54,0.938649418
41745.58,0.870776593
41745.62,0.75192038
41745.67,0.569094182
41745.71,0.326555577
41745.75,0.073542669
41745.79,0
41745.83,0
41745.87,0
41745.92,0
41745.96,0
41746,0
41746.04,0
41746.08,0
41746.12,0
41746.17,0
41746.21,0
41746.25,0.038215045
41746.29,0.220101203
41746.33,0.439256917
41746.37,0.597662011
41746.42,0.788886886
41746.46,0.87066233
41746.5,0.867752647
41746.54,0.860527027
41746.58,0.79934266
41746.62,0.68703448
41746.67,0.524029757
41746.71,0.296104951
41746.75,0.073261186
41746.79,0
41746.83,0
41746.87,0
41746.92,0
41746.96,0
41747,0
41747.04,0
41747.08,0
41747.12,0
41747.17,0
41747.21,0
41747.25,0.025261456
41747.29,0.125342864
41747.33,0.322417974
41747.37,0.496934296
41747.42,0.631752876
41747.46,0.742658824
41747.5,0.777587763
41747.54,0.77304118
41747.58,0.719311714
41747.62,0.614650284
41747.67,0.411371842
41747.71,0.197118984
41747.75,0.063700969
41747.79,0
41747.83,0
41747.87,0
41747.92,0
41747.96,0
41748,0
41748.04,0
41748.08,0
41748.12,0
41748.17,0
41748.21,0
41748.25,0.039175886
41748.29,0.212338827
41748.33,0.439890678
41748.37,0.670891494
41748.42,0.77429343
41748.46,0.8184315
41748.5,0.811247677
41748.54,0.780676907
41748.58,0.724804583
41748.62,0.579598879
41748.67,0.411793314
41748.71,0.214339156
41748.75,0.064132148
41748.79,0
41748.83,0
41748.87,0
41748.92,0
41748.96,0
41749,0
41749.04,0
41749.08,0
41749.12,0
41749.17,0
41749.21,0
41749.25,0.041480099
41749.29,0.227398373
41749.33,0.468845361
41749.37,0.648965571
41749.42,0.752883318
41749.46,0.821393261
41749.5,0.855225216
41749.54,0.834702896
41749.58,0.794361043
41749.62,0.68029545
41749.67,0.517120055
41749.71,0.297777721
41749.75,0.073697454
41749.79,0
41749.83,0
41749.87,0
41749.92,0
41749.96,0
41750,0
41750.04,0
41750.08,0
41750.12,0
41750.17,0
41750.21,0
41750.25,0.049000842
41750.29,0.280411205
41750.33,0.51576862
41750.37,0.700187013
41750.42,0.811981678
41750.46,0.866025435
41750.5,0.877567936
41750.54,0.852835121
41750.58,0.779875569
41750.62,0.665423181
41750.67,0.506796802
41750.71,0.289086272
41750.75,0.069989272
41750.79,0
41750.83,0
41750.87,0
41750.92,0
41750.96,0
41751,0
41751.04,0
41751.08,0
41751.12,0
41751.17,0
41751.21,0
41751.25,0.042522856
41751.29,0.190799684
41751.33,0.329176929
41751.37,0.474873323
41751.42,0.47584274
41751.46,0.525602678
41751.5,0.574513088
41751.54,0.538400412
41751.58,0.346010675
41751.62,0.342784335
41751.67,0.224215398
41751.71,0.11695297
41751.75,0.059083063
41751.79,0
41751.83,0
41751.87,0
41751.92,0
41751.96,0
41752,0
41752.04,0
41752.08,0
41752.12,0
41752.17,0
41752.21,0
41752.25,0.047883111
41752.29,0.229342655
41752.33,0.311732071
41752.37,0.389025905
41752.42,0.584055173
41752.46,0.642185606
41752.5,0.641137815
41752.54,0.596700763
41752.58,0.670423237
41752.62,0.615581675
41752.67,0.500212894
41752.71,0.260297313
41752.75,0.070720027
41752.79,0
41752.83,0
41752.87,0
41752.92,0
41752.96,0
41753,0
41753.04,0
41753.08,0
41753.12,0
41753.17,0
41753.21,0
41753.25,0.052536029
41753.29,0.278535888
41753.33,0.542357796
41753.37,0.723477139
41753.42,0.806179725
41753.46,0.897956995
41753.5,0.911884564
41753.54,0.88662697
41753.58,0.821894157
41753.62,0.703160889
41753.67,0.516619657
41753.71,0.3053975
41753.75,0.076125706
41753.79,0
41753.83,0
41753.87,0
41753.92,0
41753.96,0
41754,0
41754.04,0
41754.08,0
41754.12,0
41754.17,0
41754.21,0
41754.25,0.055046188
41754.29,0.209239485
41754.33,0.400352779
41754.37,0.575823909
41754.42,0.627224606
41754.46,0.652242374
41754.5,0.57856516
41754.54,0.593146831
41754.58,0.456118817
41754.62,0.362127548
41754.67,0.226366496
41754.71,0.104844391
41754.75,0.031378702
41754.79,0.000162628
41754.83,0
41754.87,0
41754.92,0
41754.96,0
41755,0
41755.04,0
41755.08,0
41755.12,0
41755.17,0
41755.21,0
41755.25,0.056838076
41755.29,0.260054522
41755.33,0.469817696
41755.37,0.636376556
41755.42,0.787021105
41755.46,0.838757979
41755.5,0.731940237
41755.54,0.627531922
41755.58,0.579948636
41755.62,0.482095893
41755.67,0.451068901
41755.71,0.224030338
41755.75,0.074717919
41755.79,0.001529067
41755.83,0
41755.87,0
41755.92,0
41755.96,0
41756,0
41756.04,0
41756.08,0
41756.12,0
41756.17,0
41756.21,0
41756.25,0.06155013
41756.29,0.292507249
41756.33,0.529153415
41756.37,0.709170344
41756.42,0.790601248
41756.46,0.882364009
41756.5,0.896702284
41756.54,0.872235111
41756.58,0.811269216
41756.62,0.701418358
41756.67,0.532925511
41756.71,0.301699986
41756.75,0.079558875
41756.79,0.001790492
41756.83,0
41756.87,0
41756.92,0
41756.96,0
41757,0
41757.04,0
41757.08,0
41757.12,0
41757.17,0
41757.21,0
41757.25,0.061628057
41757.29,0.22603102
41757.33,0.46797424
41757.37,0.596481375
41757.42,0.669216523
41757.46,0.660849497
41757.5,0.631841699
41757.54,0.603073247
41757.58,0.472439621
41757.62,0.291362868
41757.67,0.160814242
41757.71,0.069397377
41757.75,0.036332358
41757.79,0.001594097
41757.83,0
41757.87,0
41757.92,0
41757.96,0
41758,0
41758.04,0
41758.08,0
41758.12,0
41758.17,0
41758.21,0
41758.25,0.012221423
41758.29,0.037817688
41758.33,0.086539007
41758.37,0.171954141
41758.42,0.239934623
41758.46,0.244625557
41758.5,0.276616684
41758.54,0.249431971
41758.58,0.234590892
41758.62,0.165780843
41758.67,0.190565644
41758.71,0.106917841
41758.75,0.043386099
41758.79,0.001942321
41758.83,0
41758.87,0
41758.92,0
41758.96,0
41759,0
41759.04,0
41759.08,0
41759.12,0
41759.17,0
41759.21,0
41759.25,0.024399916
41759.29,0.051601672
41759.33,0.070809413
41759.37,0.127083027
41759.42,0.163525989
41759.46,0.228525096
41759.5,0.188002886
41759.54,0.227470577
41759.58,0.191928738
41759.62,0.10373859
41759.67,0.061110761
41759.71,0.046581894
41759.75,0.036886825
41759.79,0.001282803
41759.83,0
41759.87,0
41759.92,0
41759.96,0
41760,0
41760.04,0
41760.08,0
41760.12,0
41760.17,0
41760.21,0
41760.25,0.023729814
41760.29,0.105215021
41760.33,0.273024665
41760.37,0.401349059
41760.42,0.645513921
41760.46,0.668815964
41760.5,0.731616118
41760.54,0.580347482
41760.58,0.649754517
41760.62,0.379186647
41760.67,0.392034914
41760.71,0.210959458
41760.75,0.057355185
41760.79,0.000652644
41760.83,0
41760.87,0
41760.92,0
41760.96,0
41761,0
41761.04,0
41761.08,0
41761.12,0
41761.17,0
41761.21,0
41761.25,0.05350151
41761.29,0.202474783
41761.33,0.465361262
41761.37,0.565828557
41761.42,0.615687338
41761.46,0.471056659
41761.5,0.546627614
41761.54,0.482108838
41761.58,0.459171785
41761.62,0.339199682
41761.67,0.343181175
41761.71,0.185884257
41761.75,0.056549147
41761.79,0.000326119
41761.83,0
41761.87,0
41761.92,0
41761.96,0
41762,0
41762.04,0
41762.08,0
41762.12,0
41762.17,0
41762.21,0
41762.25,0.060047613
41762.29,0.228493116
41762.33,0.394655961
41762.37,0.513256288
41762.42,0.683592298
41762.46,0.646289848
41762.5,0.678082044
41762.54,0.431113537
41762.58,0.517554471
41762.62,0.550431951
41762.67,0.41628632
41762.71,0.219605086
41762.75,0.073260219
41762.79,0.003344658
41762.83,0
41762.87,0
41762.92,0
41762.96,0
41763,0
41763.04,0
41763.08,0
41763.12,0
41763.17,0
41763.21,0
41763.25,0.041375298
41763.29,0.149500479
41763.33,0.318407406
41763.37,0.479381595
41763.42,0.461770459
41763.46,0.36719426
41763.5,0.521055101
41763.54,0.589427487
41763.58,0.619000593
41763.62,0.584819869
41763.67,0.388635695
41763.71,0.256921265
41763.75,0.088587238
41763.79,0.002746877
41763.83,0
41763.87,0
41763.92,0
41763.96,0
41764,0
41764.04,0
41764.08,0
41764.12,0
41764.17,0
41764.21,0
41764.25,0.072739317
41764.29,0.306986893
41764.33,0.524614358
41764.37,0.692569811
41764.42,0.768951274
41764.46,0.814472507
41764.5,0.811189023
41764.54,0.732489707
41764.58,0.652577742
41764.62,0.459618324
41764.67,0.244539554
41764.71,0.130845982
41764.75,0.048469138
41764.79,0.000163778
41764.83,0
41764.87,0
41764.92,0
41764.96,0
41765,0
41765.04,0
41765.08,0
41765.12,0
41765.17,0
41765.21,0
41765.25,0.054281629
41765.29,0.219058945
41765.33,0.424583894
41765.37,0.618318886
41765.42,0.78808184
41765.46,0.842715319
41765.5,0.858476971
41765.54,0.837828924
41765.58,0.780623045
41765.62,0.675956977
41765.67,0.51445348
41765.71,0.304839184
41765.75,0.088231771
41765.79,0.003075367
41765.83,0
41765.87,0
41765.92,0
41765.96,0
41766,0
41766.04,0
41766.08,0
41766.12,0
41766.17,0
41766.21,0
41766.25,0.073446247
41766.29,0.241403978
41766.33,0.406436189
41766.37,0.473250924
41766.42,0.491486963
41766.46,0.454765629
41766.5,0.443201461
41766.54,0.474620595
41766.58,0.498202863
41766.62,0.387099948
41766.67,0.248389867
41766.71,0.165410574
41766.75,0.067002948
41766.79,0.002377492
41766.83,0
41766.87,0
41766.92,0
41766.96,0
41767,0
41767.04,0
41767.08,0
41767.12,0
41767.17,0
41767.21,0
41767.25,0.047225962
41767.29,0.137633164
41767.33,0.253023007
41767.37,0.369102999
41767.42,0.529864299
41767.46,0.651653584
41767.5,0.70215866
41767.54,0.685164322
41767.58,0.681348469
41767.62,0.567732489
41767.67,0.438885686
41767.71,0.261796239
41767.75,0.088245291
41767.79,0.003106065
41767.83,0
41767.87,0
41767.92,0
41767.96,0
41768,0
41768.04,0
41768.08,0
41768.12,0
41768.17,0
41768.21,0.000786717
41768.25,0.046250922
41768.29,0.094222016
41768.33,0.199953073
41768.37,0.268294845
41768.42,0.41249129
41768.46,0.444042044
41768.5,0.554992239
41768.54,0.585158463
41768.58,0.530350799
41768.62,0.443756991
41768.67,0.299162934
41768.71,0.168294093
41768.75,0.063319863
41768.79,0.003644163
41768.83,0
41768.87,0
41768.92,0
41768.96,0
41769,0
41769.04,0
41769.08,0
41769.12,0
41769.17,0
41769.21,0.000453871
41769.25,0.039599896
41769.29,0.155561473
41769.33,0.326160453
41769.37,0.459404048
41769.42,0.529117778
41769.46,0.498499708
41769.5,0.475698469
41769.54,0.365918417
41769.58,0.309505771
41769.62,0.307386174
41769.67,0.275848138
41769.71,0.141863474
41769.75,0.043222203
41769.79,0.001586913
41769.83,0
41769.87,0
41769.92,0
41769.96,0
41770,0
41770.04,0
41770.08,0
41770.12,0
41770.17,0
41770.21,0.00120407
41770.25,0.077587917
41770.29,0.278113811
41770.33,0.474366634
41770.37,0.618537137
41770.42,0.729590597
41770.46,0.7771535
41770.5,0.789653094
41770.54,0.777483947
41770.58,0.707268643
41770.62,0.596186757
41770.67,0.434886816
41770.71,0.278578482
41770.75,0.089583168
41770.79,0.006009692
41770.83,0
41770.87,0
41770.92,0
41770.96,0
41771,0
41771.04,0
41771.08,0
41771.12,0
41771.17,0
41771.21,0.002574326
41771.25,0.072036099
41771.29,0.228009391
41771.33,0.439600866
41771.37,0.526954147
41771.42,0.587598554
41771.46,0.630452462
41771.5,0.610406491
41771.54,0.536885137
41771.58,0.46248565
41771.62,0.436176786
41771.67,0.292417084
41771.71,0.166176101
41771.75,0.056516322
41771.79,0.00458928
41771.83,0
41771.87,0
41771.92,0
41771.96,0
41772,0
41772.04,0
41772.08,0
41772.12,0
41772.17,0
41772.21,0.001778376
41772.25,0.071764855
41772.29,0.221323337
41772.33,0.39097641
41772.37,0.548753609
41772.42,0.6039343
41772.46,0.671229712
41772.5,0.75522384
41772.54,0.730328816
41772.58,0.669357552
41772.62,0.58023793
41772.67,0.440876973
41772.71,0.254624806
41772.75,0.082520258
41772.79,0.005572478
41772.83,0
41772.87,0
41772.92,0
41772.96,0
41773,0
41773.04,0
41773.08,0
41773.12,0
41773.17,0
41773.21,0.000766486
41773.25,0.043735854
41773.29,0.126726478
41773.33,0.161069192
41773.37,0.284211526
41773.42,0.349174953
41773.46,0.415161296
41773.5,0.40262718
41773.54,0.420312766
41773.58,0.350874059
41773.62,0.302745813
41773.67,0.242555056
41773.71,0.208620648
41773.75,0.089308327
41773.79,0.004557164
41773.83,0
41773.87,0
41773.92,0
41773.96,0
41774,0
41774.04,0
41774.08,0
41774.12,0
41774.17,0
41774.21,0.004616127
41774.25,0.055679166
41774.29,0.120460768
41774.33,0.237156127
41774.37,0.377876185
41774.42,0.420232884
41774.46,0.512774401
41774.5,0.580542618
41774.54,0.534737017
41774.58,0.489232131
41774.62,0.377390987
41774.67,0.256788325
41774.71,0.162905496
41774.75,0.061668139
41774.79,0.003995907
41774.83,0
41774.87,0
41774.92,0
41774.96,0
41775,0
41775.04,0
41775.08,0
41775.12,0
41775.17,0
41775.21,0.000439312
41775.25,0.019837975
41775.29,0.069130617
41775.33,0.121132163
41775.37,0.232731068
41775.42,0.358710836
41775.46,0.443433556
41775.5,0.50430533
41775.54,0.508310003
41775.58,0.538663454
41775.62,0.41768979
41775.67,0.343887497
41775.71,0.1830367
41775.75,0.071939129
41775.79,0.009819944
41775.83,0
41775.87,0
41775.92,0
41775.96,0
41776,0
41776.04,0
41776.08,0
41776.12,0
41776.17,0
41776.21,0.005401063
41776.25,0.079546736
41776.29,0.306580732
41776.33,0.470773175
41776.37,0.578601381
41776.42,0.698204557
41776.46,0.589976236
41776.5,0.590238422
41776.54,0.581103772
41776.58,0.532724878
41776.62,0.449229608
41776.67,0.451568047
41776.71,0.255640943
41776.75,0.084691449
41776.79,0.010377656
41776.83,0
41776.87,0
41776.92,0
41776.96,0
41777,0
41777.04,0
41777.08,0
41777.12,0
41777.17,0
41777.21,0.005440568
41777.25,0.083791511
41777.29,0.292628374
41777.33,0.504477346
41777.37,0.684984537
41777.42,0.744466646
41777.46,0.795689438
41777.5,0.770924407
41777.54,0.721085455
41777.58,0.558563038
41777.62,0.566376528
41777.67,0.463776438
41777.71,0.320584421
41777.75,0.103369349
41777.79,0.014238686
41777.83,0
41777.87,0
41777.92,0
41777.96,0
41778,0
41778.04,0
41778.08,0
41778.12,0
41778.17,0
41778.21,0.007423272
41778.25,0.088976724
41778.29,0.310320427
41778.33,0.522176521
41778.37,0.680923845
41778.42,0.782587123
41778.46,0.834038703
41778.5,0.848838484
41778.54,0.744239307
41778.58,0.661399302
41778.62,0.533546605
41778.67,0.358672058
41778.71,0.284111526
41778.75,0.090826969
41778.79,0.013612569
41778.83,0
41778.87,0
41778.92,0
41778.96,0
41779,0
41779.04,0
41779.08,0
41779.12,0
41779.17,0
41779.21,0.007845919
41779.25,0.076525305
41779.29,0.242040256
41779.33,0.4406572
41779.37,0.588498925
41779.42,0.673691905
41779.46,0.663386706
41779.5,0.696023637
41779.54,0.677613107
41779.58,0.610990097
41779.62,0.548772411
41779.67,0.378716199
41779.71,0.211415223
41779.75,0.083584911
41779.79,0.01059178
41779.83,0
41779.87,0
41779.92,0
41779.96,0
41780,0
41780.04,0
41780.08,0
41780.12,0
41780.17,0
41780.21,0.001792068
41780.25,0.03832324
41780.29,0.092190517
41780.33,0.21479694
41780.37,0.305616735
41780.42,0.368960331
41780.46,0.410839118
41780.5,0.527067946
41780.54,0.477078711
41780.58,0.481181606
41780.62,0.379172021
41780.67,0.23446248
41780.71,0.141913626
41780.75,0.059202398
41780.79,0.00671012
41780.83,0
41780.87,0
41780.92,0
41780.96,0
41781,0
41781.04,0
41781.08,0
41781.12,0
41781.17,0
41781.21,0.003356769
41781.25,0.060355182
41781.29,0.187857311
41781.33,0.291409938
41781.37,0.463995795
41781.42,0.554754522
41781.46,0.625958906
41781.5,0.630110375
41781.54,0.645783057
41781.58,0.625990747
41781.62,0.313276178
41781.67,0.372437096
41781.71,0.185020686
41781.75,0.097028205
41781.79,0.014648748
41781.83,0
41781.87,0
41781.92,0
41781.96,0
41782,0
41782.04,0
41782.08,0
41782.12,0
41782.17,0
41782.21,0.010069122
41782.25,0.063025462
41782.29,0.218669989
41782.33,0.40981166
41782.37,0.549752835
41782.42,0.656947412
41782.46,0.551552169
41782.5,0.658566539
41782.54,0.65262159
41782.58,0.542103186
41782.62,0.446125416
41782.67,0.381655528
41782.71,0.27490623
41782.75,0.080888969
41782.79,0.016053974
41782.83,0
41782.87,0
41782.92,0
41782.96,0
41783,0
41783.04,0
41783.08,0
41783.12,0
41783.17,0
41783.21,0.010353001
41783.25,0.086558737
41783.29,0.301315671
41783.33,0.508100351
41783.37,0.532128632
41783.42,0.562809694
41783.46,0.655120388
41783.5,0.674471814
41783.54,0.605010372
41783.58,0.474664801
41783.62,0.450689338
41783.67,0.426881262
41783.71,0.282256246
41783.75,0.101982784
41783.79,0.017640887
41783.83,0
41783.87,0
41783.92,0
41783.96,0
41784,0
41784.04,0
41784.08,0
41784.12,0
41784.17,0
41784.21,0.010465063
41784.25,0.086211712
41784.29,0.299757598
41784.33,0.504369567
41784.37,0.654406806
41784.42,0.754960019
41784.46,0.8066951
41784.5,0.821360221
41784.54,0.730186743
41784.58,0.747630727
41784.62,0.651446146
41784.67,0.49410065
41784.71,0.308594165
41784.75,0.102417955
41784.79,0.018701947
41784.83,0
41784.87,0
41784.92,0
41784.96,0
41785,0
41785.04,0
41785.08,0
41785.12,0
41785.17,0
41785.21,0.011459613
41785.25,0.075296402
41785.29,0.293667605
41785.33,0.49449818
41785.37,0.641297374
41785.42,0.724722327
41785.46,0.761144802
41785.5,0.767327752
41785.54,0.721244937
41785.58,0.691190669
41785.62,0.526838519
41785.67,0.442041266
41785.71,0.266847201
41785.75,0.100392452
41785.79,0.018648129
41785.83,0
41785.87,0
41785.92,0
41785.96,0
41786,0
41786.04,0
41786.08,0
41786.12,0
41786.17,0
41786.21,0.007934888
41786.25,0.071799954
41786.29,0.241980623
41786.33,0.4115707
41786.37,0.540570022
41786.42,0.577588278
41786.46,0.552008758
41786.5,0.584237454
41786.54,0.529240539
41786.58,0.492039455
41786.62,0.332736869
41786.67,0.239344968
41786.71,0.099245628
41786.75,0.040018021
41786.79,0.006549868
41786.83,0
41786.87,0
41786.92,0
41786.96,0
41787,0
41787.04,0
41787.08,0
41787.12,0
41787.17,0
41787.21,0.010098081
41787.25,0.05930378
41787.29,0.13791629
41787.33,0.228972753
41787.37,0.26401337
41787.42,0.394737148
41787.46,0.481000645
41787.5,0.54072549
41787.54,0.525449639
41787.58,0.414656715
41787.62,0.394997157
41787.67,0.258698383
41787.71,0.131999783
41787.75,0.061343812
41787.79,0.011824968
41787.83,0
41787.87,0
41787.92,0
41787.96,0
41788,0
41788.04,0
41788.08,0
41788.12,0
41788.17,0
41788.21,0.003346293
41788.25,0.027920611
41788.29,0.057746788
41788.33,0.112887093
41788.37,0.200671602
41788.42,0.243258354
41788.46,0.24961012
41788.5,0.366070399
41788.54,0.290881062
41788.58,0.246705919
41788.62,0.255876045
41788.67,0.197918903
41788.71,0.159254122
41788.75,0.061047206
41788.79,0.016993735
41788.83,0
41788.87,0
41788.92,0
41788.96,0
41789,0
41789.04,0
41789.08,0
41789.12,0
41789.17,0
41789.21,0.012165847
41789.25,0.05979881
41789.29,0.161331441
41789.33,0.292359531
41789.37,0.360090708
41789.42,0.514721064
41789.46,0.576879591
41789.5,0.716264574
41789.54,0.624947008
41789.58,0.584023004
41789.62,0.561304452
41789.67,0.502975964
41789.71,0.306795319
41789.75,0.094372864
41789.79,0.020482269
41789.83,0
41789.87,0
41789.92,0
41789.96,0
41790,0
41790.04,0
41790.08,0
41790.12,0
41790.17,0
41790.21,0.015667217
41790.25,0.086661387
41790.29,0.304321558
41790.33,0.509071383
41790.37,0.662565079
41790.42,0.764380107
41790.46,0.787439996
41790.5,0.81039285
41790.54,0.811620431
41790.58,0.760383584
41790.62,0.621599179
41790.67,0.483770086
41790.71,0.320551726
41790.75,0.109873046
41790.79,0.021943374
41790.83,0
41790.87,0
41790.92,0
41790.96,0
41791,0
41791.04,0
41791.08,0
41791.12,0
41791.17,0
41791.21,0.014490704
41791.25,0.088443294
41791.29,0.302407696
41791.33,0.507611689
41791.37,0.661193643
41791.42,0.763266135
41791.46,0.814309825
41791.5,0.806210435
41791.54,0.781733572
41791.58,0.736446845
41791.62,0.652958475
41791.67,0.511859768
41791.71,0.319140097
41791.75,0.112105729
41791.79,0.023368335
41791.83,0
41791.87,0
41791.92,0
41791.96,0
41792,0
41792.04,0
41792.08,0
41792.12,0
41792.17,0
41792.21,0.015062189
41792.25,0.091265972
41792.29,0.296942556
41792.33,0.473689169
41792.37,0.57594275
41792.42,0.661961408
41792.46,0.766353295
41792.5,0.73957664
41792.54,0.759096087
41792.58,0.681382579
41792.62,0.588187738
41792.67,0.46977033
41792.71,0.271505731
41792.75,0.091395778
41792.79,0.023107392
41792.83,0
41792.87,0
41792.92,0
41792.96,0
41793,0
41793.04,0
41793.08,0
41793.12,0
41793.17,0
41793.21,0.014678254
41793.25,0.080916922
41793.29,0.256309903
41793.33,0.445970068
41793.37,0.595889529
41793.42,0.647184072
41793.46,0.648171966
41793.5,0.685805957
41793.54,0.670922525
41793.58,0.523837622
41793.62,0.438667437
41793.67,0.261201942
41793.71,0.259251591
41793.75,0.09989846
41793.79,0.023378636
41793.83,0
41793.87,0
41793.92,0
41793.96,0
41794,0
41794.04,0
41794.08,0
41794.12,0
41794.17,0
41794.21,0.014383298
41794.25,0.083527616
41794.29,0.281159691
41794.33,0.44616078
41794.37,0.583427389
41794.42,0.697464896
41794.46,0.739599741
41794.5,0.687219545
41794.54,0.675893693
41794.58,0.51929692
41794.62,0.437562353
