Date,year,month,weekend
19656,1953,10,1
19657,1953,10,1
19658,1953,10,0
19659,1953,10,0
19660,1953,10,0
19661,1953,10,0
19662,1953,10,0
19663,1953,10,1
19664,1953,11,1
19665,1953,11,0
19666,1953,11,0
19667,1953,11,0
19668,1953,11,0
19669,1953,11,0
19670,1953,11,1
19671,1953,11,1
19672,1953,11,0
19673,1953,11,0
19674,1953,11,0
19675,1953,11,0
19676,1953,11,0
19677,1953,11,1
19678,1953,11,1
19679,1953,11,0
19680,1953,11,0
19681,1953,11,0
19682,1953,11,0
19683,1953,11,0
19684,1953,11,1
19685,1953,11,1
19686,1953,11,0
19687,1953,11,0
19688,1953,11,0
19689,1953,11,0
19690,1953,11,0
19691,1953,11,1
19692,1953,11,1
19693,1953,11,0
19694,1953,12,0
19695,1953,12,0
19696,1953,12,0
19697,1953,12,0
19698,1953,12,1
19699,1953,12,1
19700,1953,12,0
19701,1953,12,0
19702,1953,12,0
19703,1953,12,0
19704,1953,12,0
19705,1953,12,1
19706,1953,12,1
19707,1953,12,0
19708,1953,12,0
19709,1953,12,0
19710,1953,12,0
19711,1953,12,0
19712,1953,12,1
19713,1953,12,1
19714,1953,12,0
19715,1953,12,0
19716,1953,12,0
19717,1953,12,0
19718,1953,12,0
19719,1953,12,1
19720,1953,12,1
19721,1953,12,0
19722,1953,12,0
19723,1953,12,0
19724,1953,12,0
19725,1954,1,0
19726,1954,1,1
19727,1954,1,1
19728,1954,1,0
19729,1954,1,0
19730,1954,1,0
19731,1954,1,0
19732,1954,1,0
19733,1954,1,1
19734,1954,1,1
19735,1954,1,0
19736,1954,1,0
19737,1954,1,0
19738,1954,1,0
19739,1954,1,0
19740,1954,1,1
19741,1954,1,1
19742,1954,1,0
19743,1954,1,0
19744,1954,1,0
19745,1954,1,0
19746,1954,1,0
19747,1954,1,1
19748,1954,1,1
19749,1954,1,0
19750,1954,1,0
19751,1954,1,0
19752,1954,1,0
19753,1954,1,0
19754,1954,1,1
19755,1954,1,1
19756,1954,2,0
19757,1954,2,0
19758,1954,2,0
19759,1954,2,0
19760,1954,2,0
19761,1954,2,1
19762,1954,2,1
19763,1954,2,0
19764,1954,2,0
19765,1954,2,0
19766,1954,2,0
19767,1954,2,0
19768,1954,2,1
19769,1954,2,1
19770,1954,2,0
19771,1954,2,0
19772,1954,2,0
19773,1954,2,0
19774,1954,2,0
19775,1954,2,1
19776,1954,2,1
19777,1954,2,0
19778,1954,2,0
19779,1954,2,0
19780,1954,2,0
19781,1954,2,0
19782,1954,2,1
19783,1954,2,1
19784,1954,3,0
19785,1954,3,0
19786,1954,3,0
19787,1954,3,0
19788,1954,3,0
19789,1954,3,1
19790,1954,3,1
19791,1954,3,0
19792,1954,3,0
19793,1954,3,0
19794,1954,3,0
19795,1954,3,0
19796,1954,3,1
19797,1954,3,1
19798,1954,3,0
19799,1954,3,0
19800,1954,3,0
19801,1954,3,0
19802,1954,3,0
19803,1954,3,1
19804,1954,3,1
19805,1954,3,0
19806,1954,3,0
19807,1954,3,0
19808,1954,3,0
19809,1954,3,0
19810,1954,3,1
19811,1954,3,1
19812,1954,3,0
19813,1954,3,0
19814,1954,3,0
19815,1954,4,0
19816,1954,4,0
19817,1954,4,1
19818,1954,4,1
19819,1954,4,0
19820,1954,4,0
19821,1954,4,0
19822,1954,4,0
19823,1954,4,0
19824,1954,4,1
19825,1954,4,1
19826,1954,4,0
19827,1954,4,0
19828,1954,4,0
19829,1954,4,0
19830,1954,4,0
19831,1954,4,1
19832,1954,4,1
19833,1954,4,0
19834,1954,4,0
19835,1954,4,0
19836,1954,4,0
19837,1954,4,0
19838,1954,4,1
19839,1954,4,1
19840,1954,4,0
19841,1954,4,0
19842,1954,4,0
19843,1954,4,0
19844,1954,4,0
19845,1954,5,1
19846,1954,5,1
19847,1954,5,0
19848,1954,5,0
19849,1954,5,0
19850,1954,5,0
19851,1954,5,0
19852,1954,5,1
19853,1954,5,1
19854,1954,5,0
19855,1954,5,0
19856,1954,5,0
19857,1954,5,0
19858,1954,5,0
19859,1954,5,1
19860,1954,5,1
19861,1954,5,0
19862,1954,5,0
19863,1954,5,0
19864,1954,5,0
19865,1954,5,0
19866,1954,5,1
19867,1954,5,1
19868,1954,5,0
19869,1954,5,0
19870,1954,5,0
19871,1954,5,0
19872,1954,5,0
19873,1954,5,1
19874,1954,5,1
19875,1954,5,0
19876,1954,6,0
19877,1954,6,0
19878,1954,6,0
19879,1954,6,0
19880,1954,6,1
19881,1954,6,1
19882,1954,6,0
19883,1954,6,0
19884,1954,6,0
19885,1954,6,0
19886,1954,6,0
19887,1954,6,1
19888,1954,6,1
19889,1954,6,0
19890,1954,6,0
19891,1954,6,0
19892,1954,6,0
19893,1954,6,0
19894,1954,6,1
19895,1954,6,1
19896,1954,6,0
19897,1954,6,0
19898,1954,6,0
19899,1954,6,0
19900,1954,6,0
19901,1954,6,1
19902,1954,6,1
19903,1954,6,0
19904,1954,6,0
19905,1954,6,0
19906,1954,7,0
19907,1954,7,0
19908,1954,7,1
19909,1954,7,1
19910,1954,7,0
19911,1954,7,0
19912,1954,7,0
19913,1954,7,0
19914,1954,7,0
19915,1954,7,1
19916,1954,7,1
19917,1954,7,0
19918,1954,7,0
19919,1954,7,0
19920,1954,7,0
19921,1954,7,0
19922,1954,7,1
19923,1954,7,1
19924,1954,7,0
19925,1954,7,0
19926,1954,7,0
19927,1954,7,0
19928,1954,7,0
19929,1954,7,1
19930,1954,7,1
19931,1954,7,0
19932,1954,7,0
19933,1954,7,0
19934,1954,7,0
19935,1954,7,0
19936,1954,7,1
19937,1954,8,1
19938,1954,8,0
19939,1954,8,0
19940,1954,8,0
19941,1954,8,0
19942,1954,8,0
19943,1954,8,1
19944,1954,8,1
19945,1954,8,0
19946,1954,8,0
19947,1954,8,0
19948,1954,8,0
19949,1954,8,0
19950,1954,8,1
19951,1954,8,1
19952,1954,8,0
19953,1954,8,0
19954,1954,8,0
19955,1954,8,0
19956,1954,8,0
19957,1954,8,1
19958,1954,8,1
19959,1954,8,0
19960,1954,8,0
19961,1954,8,0
19962,1954,8,0
19963,1954,8,0
19964,1954,8,1
19965,1954,8,1
19966,1954,8,0
19967,1954,8,0
19968,1954,9,0
19969,1954,9,0
19970,1954,9,0
19971,1954,9,1
19972,1954,9,1
19973,1954,9,0
19974,1954,9,0
19975,1954,9,0
19976,1954,9,0
19977,1954,9,0
19978,1954,9,1
19979,1954,9,1
19980,1954,9,0
19981,1954,9,0
19982,1954,9,0
19983,1954,9,0
19984,1954,9,0
19985,1954,9,1
19986,1954,9,1
19987,1954,9,0
19988,1954,9,0
19989,1954,9,0
19990,1954,9,0
19991,1954,9,0
19992,1954,9,1
19993,1954,9,1
19994,1954,9,0
19995,1954,9,0
19996,1954,9,0
19997,1954,9,0
19998,1954,10,0
19999,1954,10,1
20000,1954,10,1
20001,1954,10,0
20002,1954,10,0
20003,1954,10,0
20004,1954,10,0
20005,1954,10,0
20006,1954,10,1
20007,1954,10,1
20008,1954,10,0
20009,1954,10,0
20010,1954,10,0
20011,1954,10,0
20012,1954,10,0
20013,1954,10,1
20014,1954,10,1
20015,1954,10,0
20016,1954,10,0
20017,1954,10,0
20018,1954,10,0
20019,1954,10,0
20020,1954,10,1
20021,1954,10,1
20022,1954,10,0
20023,1954,10,0
20024,1954,10,0
20025,1954,10,0
20026,1954,10,0
20027,1954,10,1
20028,1954,10,1
20029,1954,11,0
20030,1954,11,0
20031,1954,11,0
20032,1954,11,0
20033,1954,11,0
20034,1954,11,1
20035,1954,11,1
20036,1954,11,0
20037,1954,11,0
20038,1954,11,0
20039,1954,11,0
20040,1954,11,0
20041,1954,11,1
20042,1954,11,1
20043,1954,11,0
20044,1954,11,0
20045,1954,11,0
20046,1954,11,0
20047,1954,11,0
20048,1954,11,1
20049,1954,11,1
20050,1954,11,0
20051,1954,11,0
20052,1954,11,0
20053,1954,11,0
20054,1954,11,0
20055,1954,11,1
20056,1954,11,1
20057,1954,11,0
20058,1954,11,0
20059,1954,12,0
20060,1954,12,0
20061,1954,12,0
20062,1954,12,1
20063,1954,12,1
20064,1954,12,0
20065,1954,12,0
20066,1954,12,0
20067,1954,12,0
20068,1954,12,0
20069,1954,12,1
20070,1954,12,1
20071,1954,12,0
20072,1954,12,0
20073,1954,12,0
20074,1954,12,0
20075,1954,12,0
20076,1954,12,1
20077,1954,12,1
20078,1954,12,0
20079,1954,12,0
20080,1954,12,0
20081,1954,12,0
20082,1954,12,0
20083,1954,12,1
20084,1954,12,1
20085,1954,12,0
20086,1954,12,0
20087,1954,12,0
20088,1954,12,0
20089,1954,12,0
20090,1955,1,1
20091,1955,1,1
20092,1955,1,0
20093,1955,1,0
20094,1955,1,0
20095,1955,1,0
20096,1955,1,0
20097,1955,1,1
20098,1955,1,1
20099,1955,1,0
20100,1955,1,0
20101,1955,1,0
20102,1955,1,0
20103,1955,1,0
20104,1955,1,1
20105,1955,1,1
20106,1955,1,0
20107,1955,1,0
20108,1955,1,0
20109,1955,1,0
20110,1955,1,0
20111,1955,1,1
20112,1955,1,1
20113,1955,1,0
20114,1955,1,0
20115,1955,1,0
20116,1955,1,0
20117,1955,1,0
20118,1955,1,1
20119,1955,1,1
20120,1955,1,0
20121,1955,2,0
20122,1955,2,0
20123,1955,2,0
20124,1955,2,0
20125,1955,2,1
20126,1955,2,1
20127,1955,2,0
20128,1955,2,0
20129,1955,2,0
20130,1955,2,0
20131,1955,2,0
20132,1955,2,1
20133,1955,2,1
20134,1955,2,0
20135,1955,2,0
20136,1955,2,0
20137,1955,2,0
20138,1955,2,0
20139,1955,2,1
20140,1955,2,1
20141,1955,2,0
20142,1955,2,0
20143,1955,2,0
20144,1955,2,0
20145,1955,2,0
20146,1955,2,1
20147,1955,2,1
20148,1955,2,0
20149,1955,3,0
20150,1955,3,0
20151,1955,3,0
20152,1955,3,0
20153,1955,3,1
20154,1955,3,1
20155,1955,3,0
20156,1955,3,0
20157,1955,3,0
20158,1955,3,0
20159,1955,3,0
20160,1955,3,1
20161,1955,3,1
20162,1955,3,0
20163,1955,3,0
20164,1955,3,0
20165,1955,3,0
20166,1955,3,0
20167,1955,3,1
20168,1955,3,1
20169,1955,3,0
20170,1955,3,0
20171,1955,3,0
20172,1955,3,0
20173,1955,3,0
20174,1955,3,1
20175,1955,3,1
20176,1955,3,0
20177,1955,3,0
20178,1955,3,0
20179,1955,3,0
20180,1955,4,0
20181,1955,4,1
20182,1955,4,1
20183,1955,4,0
20184,1955,4,0
20185,1955,4,0
20186,1955,4,0
20187,1955,4,0
20188,1955,4,1
20189,1955,4,1
20190,1955,4,0
20191,1955,4,0
20192,1955,4,0
20193,1955,4,0
20194,1955,4,0
20195,1955,4,1
20196,1955,4,1
20197,1955,4,0
20198,1955,4,0
20199,1955,4,0
20200,1955,4,0
20201,1955,4,0
20202,1955,4,1
20203,1955,4,1
20204,1955,4,0
20205,1955,4,0
20206,1955,4,0
20207,1955,4,0
20208,1955,4,0
20209,1955,4,1
20210,1955,5,1
20211,1955,5,0
20212,1955,5,0
20213,1955,5,0
20214,1955,5,0
20215,1955,5,0
20216,1955,5,1
20217,1955,5,1
20218,1955,5,0
20219,1955,5,0
20220,1955,5,0
20221,1955,5,0
20222,1955,5,0
20223,1955,5,1
20224,1955,5,1
20225,1955,5,0
20226,1955,5,0
20227,1955,5,0
20228,1955,5,0
20229,1955,5,0
20230,1955,5,1
20231,1955,5,1
20232,1955,5,0
20233,1955,5,0
20234,1955,5,0
20235,1955,5,0
20236,1955,5,0
20237,1955,5,1
20238,1955,5,1
20239,1955,5,0
20240,1955,5,0
20241,1955,6,0
20242,1955,6,0
20243,1955,6,0
20244,1955,6,1
20245,1955,6,1
20246,1955,6,0
20247,1955,6,0
20248,1955,6,0
20249,1955,6,0
20250,1955,6,0
20251,1955,6,1
20252,1955,6,1
20253,1955,6,0
20254,1955,6,0
20255,1955,6,0
20256,1955,6,0
20257,1955,6,0
20258,1955,6,1
20259,1955,6,1
20260,1955,6,0
20261,1955,6,0
20262,1955,6,0
20263,1955,6,0
20264,1955,6,0
20265,1955,6,1
20266,1955,6,1
20267,1955,6,0
20268,1955,6,0
20269,1955,6,0
20270,1955,6,0
20271,1955,7,0
20272,1955,7,1
20273,1955,7,1
20274,1955,7,0
20275,1955,7,0
20276,1955,7,0
20277,1955,7,0
20278,1955,7,0
20279,1955,7,1
20280,1955,7,1
20281,1955,7,0
20282,1955,7,0
20283,1955,7,0
20284,1955,7,0
20285,1955,7,0
20286,1955,7,1
20287,1955,7,1
20288,1955,7,0
20289,1955,7,0
20290,1955,7,0
20291,1955,7,0
20292,1955,7,0
20293,1955,7,1
20294,1955,7,1
20295,1955,7,0
20296,1955,7,0
20297,1955,7,0
20298,1955,7,0
20299,1955,7,0
20300,1955,7,1
20301,1955,7,1
20302,1955,8,0
20303,1955,8,0
20304,1955,8,0
20305,1955,8,0
20306,1955,8,0
20307,1955,8,1
20308,1955,8,1
20309,1955,8,0
20310,1955,8,0
20311,1955,8,0
20312,1955,8,0
20313,1955,8,0
20314,1955,8,1
20315,1955,8,1
20316,1955,8,0
20317,1955,8,0
20318,1955,8,0
20319,1955,8,0
20320,1955,8,0
20321,1955,8,1
20322,1955,8,1
20323,1955,8,0
20324,1955,8,0
20325,1955,8,0
20326,1955,8,0
20327,1955,8,0
20328,1955,8,1
20329,1955,8,1
20330,1955,8,0
20331,1955,8,0
20332,1955,8,0
20333,1955,9,0
20334,1955,9,0
20335,1955,9,1
20336,1955,9,1
20337,1955,9,0
20338,1955,9,0
20339,1955,9,0
20340,1955,9,0
20341,1955,9,0
20342,1955,9,1
20343,1955,9,1
20344,1955,9,0
20345,1955,9,0
20346,1955,9,0
20347,1955,9,0
20348,1955,9,0
20349,1955,9,1
20350,1955,9,1
20351,1955,9,0
20352,1955,9,0
20353,1955,9,0
20354,1955,9,0
20355,1955,9,0
20356,1955,9,1
20357,1955,9,1
20358,1955,9,0
20359,1955,9,0
20360,1955,9,0
20361,1955,9,0
20362,1955,9,0
20363,1955,10,1
20364,1955,10,1
20365,1955,10,0
20366,1955,10,0
20367,1955,10,0
20368,1955,10,0
20369,1955,10,0
20370,1955,10,1
20371,1955,10,1
20372,1955,10,0
20373,1955,10,0
20374,1955,10,0
20375,1955,10,0
20376,1955,10,0
20377,1955,10,1
20378,1955,10,1
20379,1955,10,0
20380,1955,10,0
20381,1955,10,0
20382,1955,10,0
20383,1955,10,0
20384,1955,10,1
20385,1955,10,1
20386,1955,10,0
20387,1955,10,0
20388,1955,10,0
20389,1955,10,0
20390,1955,10,0
20391,1955,10,1
20392,1955,10,1
20393,1955,10,0
20394,1955,11,0
20395,1955,11,0
20396,1955,11,0
20397,1955,11,0
20398,1955,11,1
20399,1955,11,1
20400,1955,11,0
20401,1955,11,0
20402,1955,11,0
20403,1955,11,0
20404,1955,11,0
20405,1955,11,1
20406,1955,11,1
20407,1955,11,0
20408,1955,11,0
20409,1955,11,0
20410,1955,11,0
20411,1955,11,0
20412,1955,11,1
20413,1955,11,1
20414,1955,11,0
20415,1955,11,0
20416,1955,11,0
20417,1955,11,0
20418,1955,11,0
20419,1955,11,1
20420,1955,11,1
20421,1955,11,0
20422,1955,11,0
20423,1955,11,0
20424,1955,12,0
20425,1955,12,0
20426,1955,12,1
20427,1955,12,1
20428,1955,12,0
20429,1955,12,0
20430,1955,12,0
20431,1955,12,0
20432,1955,12,0
20433,1955,12,1
20434,1955,12,1
20435,1955,12,0
20436,1955,12,0
20437,1955,12,0
20438,1955,12,0
20439,1955,12,0
20440,1955,12,1
20441,1955,12,1
20442,1955,12,0
20443,1955,12,0
20444,1955,12,0
20445,1955,12,0
20446,1955,12,0
20447,1955,12,1
20448,1955,12,1
20449,1955,12,0
20450,1955,12,0
20451,1955,12,0
20452,1955,12,0
20453,1955,12,0
20454,1955,12,1
20455,1956,1,1
20456,1956,1,0
20457,1956,1,0
20458,1956,1,0
20459,1956,1,0
20460,1956,1,0
20461,1956,1,1
20462,1956,1,1
20463,1956,1,0
20464,1956,1,0
20465,1956,1,0
20466,1956,1,0
20467,1956,1,0
20468,1956,1,1
20469,1956,1,1
20470,1956,1,0
20471,1956,1,0
20472,1956,1,0
20473,1956,1,0
20474,1956,1,0
20475,1956,1,1
20476,1956,1,1
20477,1956,1,0
20478,1956,1,0
20479,1956,1,0
20480,1956,1,0
20481,1956,1,0
20482,1956,1,1
20483,1956,1,1
20484,1956,1,0
20485,1956,1,0
20486,1956,2,0
20487,1956,2,0
20488,1956,2,0
20489,1956,2,1
20490,1956,2,1
20491,1956,2,0
20492,1956,2,0
20493,1956,2,0
20494,1956,2,0
20495,1956,2,0
20496,1956,2,1
20497,1956,2,1
20498,1956,2,0
20499,1956,2,0
20500,1956,2,0
20501,1956,2,0
20502,1956,2,0
20503,1956,2,1
20504,1956,2,1
20505,1956,2,0
20506,1956,2,0
20507,1956,2,0
20508,1956,2,0
20509,1956,2,0
20510,1956,2,1
20511,1956,2,1
20512,1956,2,0
20513,1956,2,0
20514,1956,2,0
20515,1956,3,0
20516,1956,3,0
20517,1956,3,1
20518,1956,3,1
20519,1956,3,0
20520,1956,3,0
20521,1956,3,0
20522,1956,3,0
20523,1956,3,0
20524,1956,3,1
20525,1956,3,1
20526,1956,3,0
20527,1956,3,0
20528,1956,3,0
20529,1956,3,0
20530,1956,3,0
20531,1956,3,1
20532,1956,3,1
20533,1956,3,0
20534,1956,3,0
20535,1956,3,0
20536,1956,3,0
20537,1956,3,0
20538,1956,3,1
20539,1956,3,1
20540,1956,3,0
20541,1956,3,0
20542,1956,3,0
20543,1956,3,0
20544,1956,3,0
20545,1956,3,1
20546,1956,4,1
20547,1956,4,0
20548,1956,4,0
20549,1956,4,0
20550,1956,4,0
20551,1956,4,0
20552,1956,4,1
20553,1956,4,1
20554,1956,4,0
20555,1956,4,0
20556,1956,4,0
20557,1956,4,0
20558,1956,4,0
20559,1956,4,1
20560,1956,4,1
20561,1956,4,0
20562,1956,4,0
20563,1956,4,0
20564,1956,4,0
20565,1956,4,0
20566,1956,4,1
20567,1956,4,1
20568,1956,4,0
20569,1956,4,0
20570,1956,4,0
20571,1956,4,0
20572,1956,4,0
20573,1956,4,1
20574,1956,4,1
20575,1956,4,0
20576,1956,5,0
20577,1956,5,0
20578,1956,5,0
20579,1956,5,0
20580,1956,5,1
20581,1956,5,1
20582,1956,5,0
20583,1956,5,0
20584,1956,5,0
20585,1956,5,0
20586,1956,5,0
20587,1956,5,1
20588,1956,5,1
20589,1956,5,0
20590,1956,5,0
20591,1956,5,0
20592,1956,5,0
20593,1956,5,0
20594,1956,5,1
20595,1956,5,1
20596,1956,5,0
20597,1956,5,0
20598,1956,5,0
20599,1956,5,0
20600,1956,5,0
20601,1956,5,1
20602,1956,5,1
20603,1956,5,0
20604,1956,5,0
20605,1956,5,0
20606,1956,5,0
20607,1956,6,0
20608,1956,6,1
20609,1956,6,1
20610,1956,6,0
20611,1956,6,0
20612,1956,6,0
20613,1956,6,0
20614,1956,6,0
20615,1956,6,1
20616,1956,6,1
20617,1956,6,0
20618,1956,6,0
20619,1956,6,0
20620,1956,6,0
20621,1956,6,0
20622,1956,6,1
20623,1956,6,1
20624,1956,6,0
20625,1956,6,0
20626,1956,6,0
20627,1956,6,0
20628,1956,6,0
20629,1956,6,1
20630,1956,6,1
20631,1956,6,0
20632,1956,6,0
20633,1956,6,0
20634,1956,6,0
20635,1956,6,0
20636,1956,6,1
20637,1956,7,1
20638,1956,7,0
20639,1956,7,0
20640,1956,7,0
20641,1956,7,0
20642,1956,7,0
20643,1956,7,1
20644,1956,7,1
20645,1956,7,0
20646,1956,7,0
20647,1956,7,0
20648,1956,7,0
20649,1956,7,0
20650,1956,7,1
20651,1956,7,1
20652,1956,7,0
20653,1956,7,0
20654,1956,7,0
20655,1956,7,0
20656,1956,7,0
20657,1956,7,1
20658,1956,7,1
20659,1956,7,0
20660,1956,7,0
20661,1956,7,0
20662,1956,7,0
20663,1956,7,0
20664,1956,7,1
20665,1956,7,1
20666,1956,7,0
20667,1956,7,0
20668,1956,8,0
20669,1956,8,0
20670,1956,8,0
20671,1956,8,1
20672,1956,8,1
20673,1956,8,0
20674,1956,8,0
20675,1956,8,0
20676,1956,8,0
20677,1956,8,0
20678,1956,8,1
20679,1956,8,1
20680,1956,8,0
20681,1956,8,0
20682,1956,8,0
20683,1956,8,0
20684,1956,8,0
20685,1956,8,1
20686,1956,8,1
20687,1956,8,0
20688,1956,8,0
20689,1956,8,0
20690,1956,8,0
20691,1956,8,0
20692,1956,8,1
20693,1956,8,1
20694,1956,8,0
20695,1956,8,0
20696,1956,8,0
20697,1956,8,0
20698,1956,8,0
20699,1956,9,1
20700,1956,9,1
20701,1956,9,0
20702,1956,9,0
20703,1956,9,0
20704,1956,9,0
20705,1956,9,0
20706,1956,9,1
20707,1956,9,1
20708,1956,9,0
20709,1956,9,0
20710,1956,9,0
20711,1956,9,0
20712,1956,9,0
20713,1956,9,1
20714,1956,9,1
20715,1956,9,0
20716,1956,9,0
20717,1956,9,0
20718,1956,9,0
20719,1956,9,0
20720,1956,9,1
20721,1956,9,1
20722,1956,9,0
20723,1956,9,0
20724,1956,9,0
20725,1956,9,0
20726,1956,9,0
20727,1956,9,1
20728,1956,9,1
20729,1956,10,0
20730,1956,10,0
20731,1956,10,0
20732,1956,10,0
20733,1956,10,0
20734,1956,10,1
20735,1956,10,1
20736,1956,10,0
20737,1956,10,0
20738,1956,10,0
20739,1956,10,0
20740,1956,10,0
20741,1956,10,1
20742,1956,10,1
20743,1956,10,0
20744,1956,10,0
20745,1956,10,0
20746,1956,10,0
20747,1956,10,0
20748,1956,10,1
20749,1956,10,1
20750,1956,10,0
20751,1956,10,0
20752,1956,10,0
20753,1956,10,0
20754,1956,10,0
20755,1956,10,1
20756,1956,10,1
20757,1956,10,0
20758,1956,10,0
20759,1956,10,0
20760,1956,11,0
20761,1956,11,0
20762,1956,11,1
20763,1956,11,1
20764,1956,11,0
20765,1956,11,0
20766,1956,11,0
20767,1956,11,0
20768,1956,11,0
20769,1956,11,1
20770,1956,11,1
20771,1956,11,0
20772,1956,11,0
20773,1956,11,0
20774,1956,11,0
20775,1956,11,0
20776,1956,11,1
20777,1956,11,1
20778,1956,11,0
20779,1956,11,0
20780,1956,11,0
20781,1956,11,0
20782,1956,11,0
20783,1956,11,1
20784,1956,11,1
20785,1956,11,0
20786,1956,11,0
20787,1956,11,0
20788,1956,11,0
20789,1956,11,0
20790,1956,12,1
20791,1956,12,1
20792,1956,12,0
20793,1956,12,0
20794,1956,12,0
20795,1956,12,0
20796,1956,12,0
20797,1956,12,1
20798,1956,12,1
20799,1956,12,0
20800,1956,12,0
20801,1956,12,0
20802,1956,12,0
20803,1956,12,0
20804,1956,12,1
20805,1956,12,1
20806,1956,12,0
20807,1956,12,0
20808,1956,12,0
20809,1956,12,0
20810,1956,12,0
20811,1956,12,1
20812,1956,12,1
20813,1956,12,0
20814,1956,12,0
20815,1956,12,0
20816,1956,12,0
20817,1956,12,0
20818,1956,12,1
20819,1956,12,1
20820,1956,12,0
20821,1957,1,0
20822,1957,1,0
20823,1957,1,0
20824,1957,1,0
20825,1957,1,1
20826,1957,1,1
20827,1957,1,0
20828,1957,1,0
20829,1957,1,0
20830,1957,1,0
20831,1957,1,0
20832,1957,1,1
20833,1957,1,1
20834,1957,1,0
20835,1957,1,0
20836,1957,1,0
20837,1957,1,0
20838,1957,1,0
20839,1957,1,1
20840,1957,1,1
20841,1957,1,0
20842,1957,1,0
20843,1957,1,0
20844,1957,1,0
20845,1957,1,0
20846,1957,1,1
20847,1957,1,1
20848,1957,1,0
20849,1957,1,0
20850,1957,1,0
20851,1957,1,0
20852,1957,2,0
20853,1957,2,1
20854,1957,2,1
20855,1957,2,0
20856,1957,2,0
20857,1957,2,0
20858,1957,2,0
20859,1957,2,0
20860,1957,2,1
20861,1957,2,1
20862,1957,2,0
20863,1957,2,0
20864,1957,2,0
20865,1957,2,0
20866,1957,2,0
20867,1957,2,1
20868,1957,2,1
20869,1957,2,0
20870,1957,2,0
20871,1957,2,0
20872,1957,2,0
20873,1957,2,0
20874,1957,2,1
20875,1957,2,1
20876,1957,2,0
20877,1957,2,0
20878,1957,2,0
20879,1957,2,0
20880,1957,3,0
20881,1957,3,1
20882,1957,3,1
20883,1957,3,0
20884,1957,3,0
20885,1957,3,0
20886,1957,3,0
20887,1957,3,0
20888,1957,3,1
20889,1957,3,1
20890,1957,3,0
20891,1957,3,0
20892,1957,3,0
20893,1957,3,0
20894,1957,3,0
20895,1957,3,1
20896,1957,3,1
20897,1957,3,0
20898,1957,3,0
20899,1957,3,0
20900,1957,3,0
20901,1957,3,0
20902,1957,3,1
20903,1957,3,1
20904,1957,3,0
20905,1957,3,0
20906,1957,3,0
20907,1957,3,0
20908,1957,3,0
20909,1957,3,1
20910,1957,3,1
20911,1957,4,0
20912,1957,4,0
20913,1957,4,0
20914,1957,4,0
20915,1957,4,0
20916,1957,4,1
20917,1957,4,1
20918,1957,4,0
20919,1957,4,0
20920,1957,4,0
20921,1957,4,0
20922,1957,4,0
20923,1957,4,1
20924,1957,4,1
20925,1957,4,0
20926,1957,4,0
20927,1957,4,0
20928,1957,4,0
20929,1957,4,0
20930,1957,4,1
20931,1957,4,1
20932,1957,4,0
20933,1957,4,0
20934,1957,4,0
20935,1957,4,0
20936,1957,4,0
20937,1957,4,1
20938,1957,4,1
20939,1957,4,0
20940,1957,4,0
20941,1957,5,0
20942,1957,5,0
20943,1957,5,0
20944,1957,5,1
20945,1957,5,1
20946,1957,5,0
20947,1957,5,0
20948,1957,5,0
20949,1957,5,0
20950,1957,5,0
20951,1957,5,1
20952,1957,5,1
20953,1957,5,0
20954,1957,5,0
20955,1957,5,0
20956,1957,5,0
20957,1957,5,0
20958,1957,5,1
20959,1957,5,1
20960,1957,5,0
20961,1957,5,0
20962,1957,5,0
20963,1957,5,0
20964,1957,5,0
20965,1957,5,1
20966,1957,5,1
20967,1957,5,0
20968,1957,5,0
20969,1957,5,0
20970,1957,5,0
20971,1957,5,0
20972,1957,6,1
20973,1957,6,1
20974,1957,6,0
20975,1957,6,0
20976,1957,6,0
20977,1957,6,0
20978,1957,6,0
20979,1957,6,1
20980,1957,6,1
20981,1957,6,0
20982,1957,6,0
20983,1957,6,0
20984,1957,6,0
20985,1957,6,0
20986,1957,6,1
20987,1957,6,1
20988,1957,6,0
20989,1957,6,0
20990,1957,6,0
20991,1957,6,0
20992,1957,6,0
20993,1957,6,1
20994,1957,6,1
20995,1957,6,0
20996,1957,6,0
20997,1957,6,0
20998,1957,6,0
20999,1957,6,0
21000,1957,6,1
21001,1957,6,1
21002,1957,7,0
21003,1957,7,0
21004,1957,7,0
21005,1957,7,0
21006,1957,7,0
21007,1957,7,1
21008,1957,7,1
21009,1957,7,0
21010,1957,7,0
21011,1957,7,0
21012,1957,7,0
21013,1957,7,0
21014,1957,7,1
21015,1957,7,1
21016,1957,7,0
21017,1957,7,0
21018,1957,7,0
21019,1957,7,0
21020,1957,7,0
21021,1957,7,1
21022,1957,7,1
21023,1957,7,0
21024,1957,7,0
21025,1957,7,0
21026,1957,7,0
21027,1957,7,0
21028,1957,7,1
21029,1957,7,1
21030,1957,7,0
21031,1957,7,0
21032,1957,7,0
21033,1957,8,0
21034,1957,8,0
